[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff093ba010000 with 1138 entries
  Entry 0x0000: 0xfffff093b9fe19e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xfffff093b9fe19ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xfffff093b9fe19f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xfffff093b9fe19f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xfffff093b9fe19fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xfffff093b9fe1a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xfffff093b9fe1a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xfffff093b9fe1a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xfffff093b9fe1a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xfffff093b9fe1a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xfffff093b9fe1a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xfffff093b9fe1a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xfffff093b9fe1a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xfffff093b9fe1a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xfffff093b9fe1a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xfffff093b9fe1a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xfffff093b9fe1a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xfffff093b9fe1a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xfffff093b9fe1a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xfffff093b9fe1a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xfffff093b9fe1a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xfffff093b9fe1a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xfffff093b9fe1a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xfffff093b9fe1a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xfffff093b9fe1a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xfffff093b9fe1a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xfffff093b9fe1a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xfffff093b9fe1a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xfffff093b9fe1a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xfffff093b9fe1a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xfffff093b9fe1a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xfffff093b9fe1aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xfffff093b9fe1aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xfffff093b9fe1aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xfffff093b9fe1ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xfffff093b9fe1ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xfffff093b9fe1abe (NtUserCallHwndLock) owned by win32k.sys
  Entry 0x0025: 0xfffff093b9fe1ac4 (NtUserGetProcessWindowStation) owned by win32k.sys
  Entry 0x0026: 0xfffff093b9fe1aca (NtGdiDeleteObjectApp) owned by win32k.sys
  Entry 0x0027: 0xfffff093b9fe1ad0 (NtUserSetWindowPos) owned by win32k.sys
  Entry 0x0028: 0xfffff093b9fe1ad6 (NtUserShowCaret) owned by win32k.sys
  Entry 0x0029: 0xfffff093b9fe1adc (stub_UserEndDeferWindowPosEx) owned by win32k.sys
  Entry 0x002a: 0xfffff093b9fe1ae2 (NtUserCallHwndParamLock) owned by win32k.sys
