[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at ffffbb5710da0000 with 1138 entries
  Entry 0x0000: 0xffffbb5710d719e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xffffbb5710d719ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xffffbb5710d719f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xffffbb5710d719f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xffffbb5710d719fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xffffbb5710d71a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xffffbb5710d71a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xffffbb5710d71a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xffffbb5710d71a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xffffbb5710d71a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xffffbb5710d71a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xffffbb5710d71a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xffffbb5710d71a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xffffbb5710d71a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xffffbb5710d71a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xffffbb5710d71a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xffffbb5710d71a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xffffbb5710d71a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xffffbb5710d71a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xffffbb5710d71a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xffffbb5710d71a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xffffbb5710d71a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xffffbb5710d71a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xffffbb5710d71a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xffffbb5710d71a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xffffbb5710d71a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xffffbb5710d71a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xffffbb5710d71a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xffffbb5710d71a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xffffbb5710d71a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xffffbb5710d71a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xffffbb5710d71aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xffffbb5710d71aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xffffbb5710d71aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xffffbb5710d71ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xffffbb5710d71ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xffffbb5710d71abe (NtUserCallHwndLock) owned by win32k.sys
  Entry 0x0025: 0xffffbb5710d71ac4 (NtUserGetProcessWindowStation) owned by win32k.sys
  Entry 0x0026: 0xffffbb5710d71aca (NtGdiDeleteObjectApp) owned by win32k.sys
  Entry 0x0027: 0xffffbb5710d71ad0 (NtUserSetWindowPos) owned by win32k.sys
