Pid      Process              Base               InLoad InInit InMem MappedPath
-------- -------------------- ------------------ ------ ------ ----- ----------
     288 smss.exe             0x00007ff6fc660000 True   False  True  \Windows\System32\smss.exe
     400 csrss.exe            0x00007ffee6a50000 True   True   True  \Windows\System32\sxssrv.dll
     400 csrss.exe            0x00007ffee6b60000 True   True   True  \Windows\System32\bcryptprimitives.dll
     400 csrss.exe            0x00007ffee9450000 True   True   True  \Windows\System32\rpcrt4.dll
     400 csrss.exe            0x00007ffee7160000 True   True   True  \Windows\System32\win32u.dll
     400 csrss.exe            0x00007ffee6a60000 True   True   True  \Windows\System32\winsrv.dll
     400 csrss.exe            0x00007ffee6970000 True   True   True  \Windows\System32\sxs.dll
     400 csrss.exe            0x00007ffee6a90000 True   True   True  \Windows\System32\basesrv.dll
     400 csrss.exe            0x00007ffee9f20000 True   True   True  \Windows\System32\kernel32.dll
     400 csrss.exe            0x00007ffee6ea0000 True   True   True  \Windows\System32\KernelBase.dll
     400 csrss.exe            0x00007ff75f810000 True   False  True  \Windows\System32\csrss.exe
     400 csrss.exe            0x00007ffee6ab0000 True   True   True  \Windows\System32\csrsrv.dll
     400 csrss.exe            0x00007ffee6bd0000 True   True   True  \Windows\System32\gdi32full.dll
     400 csrss.exe            0x00007ffee9ff0000 True   True   True  \Windows\System32\user32.dll
     476 wininit.exe          0x00007ffee9ff0000 True   True   True  \Windows\System32\user32.dll
     476 wininit.exe          0x00007ffee9f20000 True   True   True  \Windows\System32\kernel32.dll
     476 wininit.exe          0x00007ffee6bd0000 True   True   True  \Windows\System32\gdi32full.dll
     476 wininit.exe          0x00007ffee6a40000 True   True   True  \Windows\System32\wininitext.dll
     476 wininit.exe          0x00007ffee9450000 True   True   True  \Windows\System32\rpcrt4.dll
     476 wininit.exe          0x00007ffee6d50000 True   True   True  \Windows\System32\ucrtbase.dll
     476 wininit.exe          0x00007ffee7160000 True   True   True  \Windows\System32\win32u.dll
     476 wininit.exe          0x00007ffee6400000 True   True   True  \Windows\System32\mswsock.dll
     476 wininit.exe          0x00007ff6d7f80000 True   False  True  \Windows\System32\wininit.exe
     476 wininit.exe          0x00007ffee9db0000 True   True   True  \Windows\System32\sechost.dll
     476 wininit.exe          0x00007ffeea2c0000 True   True   True  \Windows\System32\ws2_32.dll
     476 wininit.exe          0x00007ffeea3d0000 True   True   True  \Windows\System32\msvcrt.dll
     476 wininit.exe          0x00007ffee6ea0000 True   True   True  \Windows\System32\KernelBase.dll
     476 wininit.exe          0x00007ffee6b40000 True   True   True  \Windows\System32\profapi.dll
     496 csrss.exe            0x00007ffee9ff0000 True   True   True  \Windows\System32\user32.dll
     496 csrss.exe            0x00007ffee9f20000 True   True   True  \Windows\System32\kernel32.dll
     496 csrss.exe            0x00007ffee6a50000 True   True   True  \Windows\System32\sxssrv.dll
     496 csrss.exe            0x00007ffee9450000 True   True   True  \Windows\System32\rpcrt4.dll
     496 csrss.exe            0x00007ffee6ab0000 True   True   True  \Windows\System32\csrsrv.dll
     496 csrss.exe            0x00007ffee7160000 True   True   True  \Windows\System32\win32u.dll
     496 csrss.exe            0x00007ffee6b60000 True   True   True  \Windows\System32\bcryptprimitives.dll
     496 csrss.exe            0x00007ffee6a90000 True   True   True  \Windows\System32\basesrv.dll
     496 csrss.exe            0x00007ffee6a60000 True   True   True  \Windows\System32\winsrv.dll
     496 csrss.exe            0x00007ffee6ea0000 True   True   True  \Windows\System32\KernelBase.dll
     496 csrss.exe            0x00007ff75f810000 True   False  True  \Windows\System32\csrss.exe
     496 csrss.exe            0x00007ffee6bd0000 True   True   True  \Windows\System32\gdi32full.dll
     496 csrss.exe            0x00007ffee6970000 True   True   True  \Windows\System32\sxs.dll
     556 winlogon.exe         0x00007ffee9ff0000 True   True   True  \Windows\System32\user32.dll
     556 winlogon.exe         0x00007ffee5430000 True   True   True  \Windows\System32\UXInit.dll
     556 winlogon.exe         0x00007ffee9450000 True   True   True  \Windows\System32\rpcrt4.dll
     556 winlogon.exe         0x00007ffee6b20000 True   True   True  \Windows\System32\msasn1.dll
     556 winlogon.exe         0x00007ffeea660000 True   True   True  \Windows\System32\ntdll.dll
     556 winlogon.exe         0x00007ffeea3d0000 True   True   True  \Windows\System32\msvcrt.dll
     556 winlogon.exe         0x00007ffee9110000 True   True   True  \Windows\System32\combase.dll
     556 winlogon.exe         0x00007ffee9f20000 True   True   True  \Windows\System32\kernel32.dll
     556 winlogon.exe         0x00007ffee6b40000 True   True   True  \Windows\System32\profapi.dll
     556 winlogon.exe         0x00007ffee6d50000 True   True   True  \Windows\System32\ucrtbase.dll
     556 winlogon.exe         0x00007ffee6b60000 True   True   True  \Windows\System32\bcryptprimitives.dll
     556 winlogon.exe         0x00007ffee67a0000 True   True   True  \Windows\System32\sspicli.dll
     556 winlogon.exe         0x00007ffee9db0000 True   True   True  \Windows\System32\sechost.dll
     556 winlogon.exe         0x00007ffee51d0000 True   True   True  \Windows\System32\dwminit.dll
     556 winlogon.exe         0x00007ffee5dc0000 True   True   True  \Windows\System32\winsta.dll
     556 winlogon.exe         0x00007ffee6a10000 True   True   True  \Windows\System32\bcrypt.dll
     556 winlogon.exe         0x00007ffeea630000 True   True   True  \Windows\System32\imm32.dll
     556 winlogon.exe         0x00007ffee6ea0000 True   True   True  \Windows\System32\KernelBase.dll
     556 winlogon.exe         0x00007ffee4f50000 True   True   True  \Windows\System32\apphelp.dll
     556 winlogon.exe         0x00007ffee6ad0000 True   True   True  \Windows\System32\powrprof.dll
     556 winlogon.exe         0x00007ffee0520000 True   True   True  \Windows\System32\usermgrcli.dll
     556 winlogon.exe         0x00007ffee7160000 True   True   True  \Windows\System32\win32u.dll
     556 winlogon.exe         0x00007ffee9e10000 True   True   True  \Windows\System32\advapi32.dll
     556 winlogon.exe         0x00007ffeea390000 True   True   True  \Windows\System32\gdi32.dll
     556 winlogon.exe         0x00007ffee5d10000 True   True   True  \Windows\System32\dpapi.dll
     556 winlogon.exe         0x00007ff726670000 True   False  True  \Windows\System32\winlogon.exe
     556 winlogon.exe         0x00007ffee65c0000 True   True   True  \Windows\System32\cryptbase.dll
     556 winlogon.exe         0x00007ffee6bd0000 True   True   True  \Windows\System32\gdi32full.dll
     556 winlogon.exe         0x00007ffee52f0000 True   True   True  \Windows\System32\uxtheme.dll
     608 services.exe         0x00007ffee5e40000 True   True   True  \Windows\System32\authz.dll
     608 services.exe         0x00007ffee65c0000 True   True   True  \Windows\System32\cryptbase.dll
     608 services.exe         0x00007ffeea660000 True   True   True  \Windows\System32\ntdll.dll
     608 services.exe         0x00007ffedec90000 True   True   True  \Windows\System32\esent.dll
     608 services.exe         0x00007ffee6ea0000 True   True   True  \Windows\System32\KernelBase.dll
     608 services.exe         0x00007ffedd0b0000 True   True   True  \Windows\System32\drvstore.dll
     608 services.exe         0x0000019a9a4d0000 False  False  False \Windows\System32\en-US\services.exe.mui
     608 services.exe         0x00007ffeea2c0000 True   True   True  \Windows\System32\ws2_32.dll
     608 services.exe         0x00007ffee6b40000 True   True   True  \Windows\System32\profapi.dll
     608 services.exe         0x00007ffee6d50000 True   True   True  \Windows\System32\ucrtbase.dll
     608 services.exe         0x00007ffee6b60000 True   True   True  \Windows\System32\bcryptprimitives.dll
     608 services.exe         0x00007ffed9d70000 True   True   True  \Windows\System32\spinf.dll
     608 services.exe         0x00007ffedf190000 True   True   True  \Windows\System32\devrtl.dll
     608 services.exe         0x00007ffee9db0000 True   True   True  \Windows\System32\sechost.dll
     608 services.exe         0x00007ffee51f0000 True   True   True  \Windows\System32\dabapi.dll
     608 services.exe         0x00007ffee9f20000 True   True   True  \Windows\System32\kernel32.dll
     608 services.exe         0x00007ffee9840000 True   True   True  \Windows\System32\setupapi.dll
     608 services.exe         0x00007ffee6e50000 True   True   True  \Windows\System32\cfgmgr32.dll
     608 services.exe         0x00007ffee9450000 True   True   True  \Windows\System32\rpcrt4.dll
     608 services.exe         0x00007ffede5e0000 True   True   True  \Windows\System32\srvcli.dll
     608 services.exe         0x00007ffee5d40000 True   True   True  \Windows\System32\scesrv.dll
     608 services.exe         0x00007ffee4f50000 True   True   True  \Windows\System32\apphelp.dll
     608 services.exe         0x00007ffee6400000 True   True   True  \Windows\System32\mswsock.dll
     608 services.exe         0x00007ff664920000 True   False  True  \Windows\System32\services.exe
     608 services.exe         0x00007ffeea3d0000 True   True   True  \Windows\System32\msvcrt.dll
     608 services.exe         0x00007ffedf3f0000 True   True   True  \Windows\System32\samlib.dll
     616 lsass.exe            0x00007ffedfff0000 True   True   True  \Windows\System32\winbrand.dll
     616 lsass.exe            0x00007ffee5e90000 True   True   True  \Windows\System32\scecli.dll
     616 lsass.exe            0x00007ffee4010000 True   True   True  \Windows\System32\FWPUCLNT.DLL
     616 lsass.exe            0x00007ffee5e40000 True   True   True  \Windows\System32\authz.dll
     616 lsass.exe            0x00007ffee6050000 True   True   True  \Windows\System32\MicrosoftAccountCloudAP.dll
     616 lsass.exe            0x00007ffee5ae0000 True   True   True  \Windows\System32\gpapi.dll
     616 lsass.exe            0x00007ffeea660000 True   True   True  \Windows\System32\ntdll.dll
     616 lsass.exe            0x00007ffee9db0000 True   True   True  \Windows\System32\sechost.dll
     616 lsass.exe            0x00007ffeea3d0000 True   True   True  \Windows\System32\msvcrt.dll
     616 lsass.exe            0x00007ffee6280000 True   True   True  \Windows\System32\userenv.dll
     616 lsass.exe            0x00007ffee6ea0000 True   True   True  \Windows\System32\KernelBase.dll
     616 lsass.exe            0x00007ffedf4b0000 True   True   True  \Windows\System32\dsparse.dll
     616 lsass.exe            0x00007ffee6640000 True   True   True  \Windows\System32\ntasn1.dll
     616 lsass.exe            0x00007ffee9ec0000 True   True   True  \Windows\System32\Wldap32.dll
     616 lsass.exe            0x00007ffeea4d0000 True   True   True  \Windows\System32\oleaut32.dll
     616 lsass.exe            0x00007ffee5ee0000 True   True   True  \Windows\System32\sspisrv.dll
     616 lsass.exe            0x00007ffee5d10000 True   True   True  \Windows\System32\dpapi.dll
     616 lsass.exe            0x00007ffeea2c0000 True   True   True  \Windows\System32\ws2_32.dll
     616 lsass.exe            0x00007ffee6b20000 True   True   True  \Windows\System32\msasn1.dll
     616 lsass.exe            0x00007ffed7d30000 True   True   True  \Windows\System32\ngcpopkeysrv.dll
     616 lsass.exe            0x00007ffee6b40000 True   True   True  \Windows\System32\profapi.dll
     616 lsass.exe            0x00007ffee2950000 True   True   True  \Windows\System32\secur32.dll
     616 lsass.exe            0x00007ffee6b60000 True   True   True  \Windows\System32\bcryptprimitives.dll
     616 lsass.exe            0x00007ffee6010000 True   True   True  \Windows\System32\rsaenh.dll
     616 lsass.exe            0x00007ffed7d10000 True   True   True  \Windows\System32\hmkd.dll
     616 lsass.exe            0x00007ffed7190000 True   True   True  \Windows\System32\ncryptsslp.dll
     616 lsass.exe            0x00007ffee67a0000 True   True   True  \Windows\System32\sspicli.dll
     616 lsass.exe            0x00007ffee3db0000 True   True   True  \Windows\System32\wevtapi.dll
     616 lsass.exe            0x00007ffee61d0000 True   True   True  \Windows\System32\dnsapi.dll
     616 lsass.exe            0x00007ffee44b0000 True   True   True  \Windows\System32\logoncli.dll
     616 lsass.exe            0x00007ffee6a10000 True   True   True  \Windows\System32\bcrypt.dll
     616 lsass.exe            0x00007ffee6680000 True   True   True  \Windows\System32\ncrypt.dll
     616 lsass.exe            0x00007ffee6400000 True   True   True  \Windows\System32\mswsock.dll
     616 lsass.exe            0x00007ffee61c0000 True   True   True  \Windows\System32\netutils.dll
     616 lsass.exe            0x00007ffee9110000 True   True   True  \Windows\System32\combase.dll
     616 lsass.exe            0x00007ffee65c0000 True   True   True  \Windows\System32\cryptbase.dll
     616 lsass.exe            0x00007ffed7120000 True   True   True  \Windows\System32\mskeyprotect.dll
     616 lsass.exe            0x00007ffed9c40000 True   True   True  \Windows\System32\tbs.dll
     616 lsass.exe            0x00007ffee9f20000 True   True   True  \Windows\System32\kernel32.dll
     616 lsass.exe            0x00007ffeda130000 True   True   True  \Windows\System32\keyiso.dll
     616 lsass.exe            0x00007ffee6460000 True   True   True  \Windows\System32\cryptdll.dll
     616 lsass.exe            0x00007ffee7180000 True   True   True  \Windows\System32\crypt32.dll
     616 lsass.exe            0x00007ffee9450000 True   True   True  \Windows\System32\rpcrt4.dll
     616 lsass.exe            0x00007ffee6480000 True   True   True  \Windows\System32\KerbClientShared.dll
     616 lsass.exe            0x00007ffed7a90000 True   True   True  \Windows\System32\ncryptprov.dll
     616 lsass.exe            0x00007ffee60a0000 True   True   True  \Windows\System32\cloudAP.dll
     616 lsass.exe            0x00007ffee62b0000 True   True   True  \Windows\System32\netlogon.dll
     616 lsass.exe            0x00007ffee70c0000 True   True   True  \Windows\System32\msvcp_win.dll
     616 lsass.exe            0x00007ffee6ad0000 True   True   True  \Windows\System32\powrprof.dll
     616 lsass.exe            0x00007ffee64b0000 True   True   True  \Windows\System32\kerberos.dll
     616 lsass.exe            0x00007ffee6380000 True   True   True  \Windows\System32\NtlmShared.dll
     616 lsass.exe            0x00007ffee5ef0000 True   True   True  \Windows\System32\dpapisrv.dll
     616 lsass.exe            0x00007ffee9100000 True   True   True  \Windows\System32\nsi.dll
     616 lsass.exe            0x00007ffee6d50000 True   True   True  \Windows\System32\ucrtbase.dll
     616 lsass.exe            0x00007ffee5f30000 True   True   True  \Windows\System32\efslsaext.dll
     616 lsass.exe            0x00007ffee5f50000 True   True   True  \Windows\System32\schannel.dll
     616 lsass.exe            0x00007ffed7160000 True   True   True  \Windows\System32\dssenh.dll
     616 lsass.exe            0x00007ffee6180000 True   True   True  \Windows\System32\IPHLPAPI.DLL
     616 lsass.exe            0x00007ffee9e10000 True   True   True  \Windows\System32\advapi32.dll
     616 lsass.exe            0x00007ffee6390000 True   True   True  \Windows\System32\msv1_0.dll
     616 lsass.exe            0x00007ffee0510000 True   True   True  \Windows\System32\rasadhlp.dll
     616 lsass.exe            0x00007ffee65a0000 True   True   True  \Windows\System32\cryptsp.dll
     616 lsass.exe            0x00007ff7283d0000 True   False  True  \Windows\System32\lsass.exe
     616 lsass.exe            0x00007ffee67d0000 True   True   True  \Windows\System32\lsasrv.dll
     616 lsass.exe            0x00007ffee5dc0000 True   True   True  \Windows\System32\winsta.dll
     616 lsass.exe            0x00007ffee5fd0000 True   True   True  \Windows\System32\wdigest.dll
     616 lsass.exe            0x00007ffedaef0000 True   True   True  \Windows\System32\ntdsapi.dll
     696 svchost.exe          0x00007ffee9ff0000 True   True   True  \Windows\System32\user32.dll
     696 svchost.exe          0x00007ffee9db0000 True   True   True  \Windows\System32\sechost.dll
     696 svchost.exe          0x00007ffee5c10000 True   True   True  \Windows\System32\tdh.dll
     696 svchost.exe          0x00007ffee5e20000 True   True   True  \Windows\System32\umpnpmgr.dll
     696 svchost.exe          0x00007ffee5830000 True   True   True  \Windows\System32\psmsrv.dll
     696 svchost.exe          0x00007ffee5450000 True   True   True  \Windows\System32\embeddedmodesvcapi.dll
