[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at ffff8213cd440000 with 1138 entries
  Entry 0x0000: 0xffff8213cd4119e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xffff8213cd4119ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xffff8213cd4119f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xffff8213cd4119f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xffff8213cd4119fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xffff8213cd411a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xffff8213cd411a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xffff8213cd411a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xffff8213cd411a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xffff8213cd411a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xffff8213cd411a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xffff8213cd411a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xffff8213cd411a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xffff8213cd411a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xffff8213cd411a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xffff8213cd411a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xffff8213cd411a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xffff8213cd411a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xffff8213cd411a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xffff8213cd411a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xffff8213cd411a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xffff8213cd411a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xffff8213cd411a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xffff8213cd411a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xffff8213cd411a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xffff8213cd411a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xffff8213cd411a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xffff8213cd411a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xffff8213cd411a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xffff8213cd411a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xffff8213cd411a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xffff8213cd411aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xffff8213cd411aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xffff8213cd411aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xffff8213cd411ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xffff8213cd411ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xffff8213cd411abe (NtUserCallHwndLock) owned by win32k.sys
  Entry 0x0025: 0xffff8213cd411ac4 (NtUserGetProcessWindowStation) owned by win32k.sys
  Entry 0x0026: 0xffff8213cd411aca (NtGdiDeleteObjectApp) owned by win32k.sys
  Entry 0x0027: 0xffff8213cd411ad0 (NtUserSetWindowPos) owned by win32k.sys
  Entry 0x0028: 0xffff8213cd411ad6 (NtUserShowCaret) owned by win32k.sys
  Entry 0x0029: 0xffff8213cd411adc (stub_UserEndDeferWindowPosEx) owned by win32k.sys
  Entry 0x002a: 0xffff8213cd411ae2 (NtUserCallHwndParamLock) owned by win32k.sys
  Entry 0x002b: 0xffff8213cd411ae8 (NtUserVkKeyScanEx) owned by win32k.sys
  Entry 0x002c: 0xffff8213cd411aee (NtGdiSetDIBitsToDeviceInternal) owned by win32k.sys
  Entry 0x002d: 0xffff8213cd411af4 (NtUserCallTwoParam) owned by win32k.sys
  Entry 0x002e: 0xffff8213cd411afa (NtGdiGetRandomRgn) owned by win32k.sys
  Entry 0x002f: 0xffff8213cd411b00 (stub_UserCopyAcceleratorTable) owned by win32k.sys
  Entry 0x0030: 0xffff8213cd411b06 (NtUserNotifyWinEvent) owned by win32k.sys
  Entry 0x0031: 0xffff8213cd411b0c (NtGdiExtSelectClipRgn) owned by win32k.sys
  Entry 0x0032: 0xffff8213cd411b12 (NtUserIsClipboardFormatAvailable) owned by win32k.sys
  Entry 0x0033: 0xffff8213cd411b18 (NtUserSetScrollInfo) owned by win32k.sys
  Entry 0x0034: 0xffff8213cd411b1e (NtGdiStretchBlt) owned by win32k.sys
  Entry 0x0035: 0xffff8213cd411b24 (NtUserCreateCaret) owned by win32k.sys
  Entry 0x0036: 0xffff8213cd411b2a (NtGdiRectVisible) owned by win32k.sys
  Entry 0x0037: 0xffff8213cd411b30 (NtGdiCombineRgn) owned by win32k.sys
  Entry 0x0038: 0xffff8213cd411b36 (NtGdiGetDCObject) owned by win32k.sys
  Entry 0x0039: 0xffff8213cd411b3c (NtUserDispatchMessage) owned by win32k.sys
  Entry 0x003a: 0xffff8213cd411b42 (NtUserRegisterWindowMessage) owned by win32k.sys
  Entry 0x003b: 0xffff8213cd411b48 (NtGdiExtTextOutW) owned by win32k.sys
  Entry 0x003c: 0xffff8213cd411b4e (NtGdiSelectFont) owned by win32k.sys
  Entry 0x003d: 0xffff8213cd411b54 (NtGdiRestoreDC) owned by win32k.sys
  Entry 0x003e: 0xffff8213cd411b5a (NtGdiSaveDC) owned by win32k.sys
  Entry 0x003f: 0xffff8213cd411b60 (NtUserGetForegroundWindow) owned by win32k.sys
  Entry 0x0040: 0xffff8213cd411b66 (stub_UserShowScrollBar) owned by win32k.sys
  Entry 0x0041: 0xffff8213cd411b6c (NtUserFindExistingCursorIcon) owned by win32k.sys
  Entry 0x0042: 0xffff8213cd411b72 (NtGdiGetDCDword) owned by win32k.sys
  Entry 0x0043: 0xffff8213cd411b78 (NtGdiGetRegionData) owned by win32k.sys
  Entry 0x0044: 0xffff8213cd411b7e (NtGdiLineTo) owned by win32k.sys
  Entry 0x0045: 0xffff8213cd411b84 (NtUserSystemParametersInfo) owned by win32k.sys
  Entry 0x0046: 0xffff8213cd411b8a (NtGdiGetAppClipBox) owned by win32k.sys
  Entry 0x0047: 0xffff8213cd411b90 (NtUserGetAsyncKeyState) owned by win32k.sys
  Entry 0x0048: 0xffff8213cd411b96 (NtUserGetCPD) owned by win32k.sys
  Entry 0x0049: 0xffff8213cd411b9c (NtUserRemoveProp) owned by win32k.sys
  Entry 0x004a: 0xffff8213cd411ba2 (NtGdiDoPalette) owned by win32k.sys
  Entry 0x004b: 0xffff8213cd411ba8 (NtGdiPolyPolyDraw) owned by win32k.sys
  Entry 0x004c: 0xffff8213cd411bae (NtUserSetCapture) owned by win32k.sys
  Entry 0x004d: 0xffff8213cd411bb4 (NtUserEnumDisplayMonitors) owned by win32k.sys
  Entry 0x004e: 0xffff8213cd411bba (NtGdiCreateCompatibleBitmap) owned by win32k.sys
  Entry 0x004f: 0xffff8213cd411bc0 (NtUserSetProp) owned by win32k.sys
  Entry 0x0050: 0xffff8213cd411bc6 (NtGdiGetTextCharsetInfo) owned by win32k.sys
  Entry 0x0051: 0xffff8213cd411bcc (stub_UserSBGetParms) owned by win32k.sys
  Entry 0x0052: 0xffff8213cd411bd2 (NtUserGetIconInfo) owned by win32k.sys
  Entry 0x0053: 0xffff8213cd411bd8 (stub_UserExcludeUpdateRgn) owned by win32k.sys
  Entry 0x0054: 0xffff8213cd411bde (NtUserSetFocus) owned by win32k.sys
  Entry 0x0055: 0xffff8213cd411be4 (NtGdiExtGetObjectW) owned by win32k.sys
  Entry 0x0056: 0xffff8213cd411bea (NtUserGetUpdateRect) owned by win32k.sys
  Entry 0x0057: 0xffff8213cd411bf0 (NtGdiCreateCompatibleDC) owned by win32k.sys
  Entry 0x0058: 0xffff8213cd411bf6 (NtUserGetClipboardSequenceNumber) owned by win32k.sys
  Entry 0x0059: 0xffff8213cd411bfc (NtGdiCreatePen) owned by win32k.sys
  Entry 0x005a: 0xffff8213cd411c02 (NtUserShowWindow) owned by win32k.sys
  Entry 0x005b: 0xffff8213cd411c08 (NtUserGetKeyboardLayoutList) owned by win32k.sys
  Entry 0x005c: 0xffff8213cd411c0e (NtGdiPatBlt) owned by win32k.sys
  Entry 0x005d: 0xffff8213cd411c14 (NtUserMapVirtualKeyEx) owned by win32k.sys
  Entry 0x005e: 0xffff8213cd411c1a (NtUserSetWindowLong) owned by win32k.sys
  Entry 0x005f: 0xffff8213cd411c20 (NtGdiHfontCreate) owned by win32k.sys
  Entry 0x0060: 0xffff8213cd411c26 (NtUserMoveWindow) owned by win32k.sys
  Entry 0x0061: 0xffff8213cd411c2c (NtUserPostThreadMessage) owned by win32k.sys
  Entry 0x0062: 0xffff8213cd411c32 (NtUserDrawIconEx) owned by win32k.sys
  Entry 0x0063: 0xffff8213cd411c38 (NtUserGetSystemMenu) owned by win32k.sys
  Entry 0x0064: 0xffff8213cd411c3e (NtGdiDrawStream) owned by win32k.sys
  Entry 0x0065: 0xffff8213cd411c44 (NtUserInternalGetWindowText) owned by win32k.sys
  Entry 0x0066: 0xffff8213cd411c4a (NtUserGetWindowDC) owned by win32k.sys
  Entry 0x0067: 0xffff8213cd411c50 (stub_GdiD3dDrawPrimitives2) owned by win32k.sys
  Entry 0x0068: 0xffff8213cd411c56 (stub_GdiInvertRgn) owned by win32k.sys
