[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at ffffe3b03d000000 with 1138 entries
  Entry 0x0000: 0xffffe3b03cfd19e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xffffe3b03cfd19ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xffffe3b03cfd19f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xffffe3b03cfd19f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xffffe3b03cfd19fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xffffe3b03cfd1a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xffffe3b03cfd1a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xffffe3b03cfd1a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xffffe3b03cfd1a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xffffe3b03cfd1a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xffffe3b03cfd1a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xffffe3b03cfd1a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xffffe3b03cfd1a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xffffe3b03cfd1a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xffffe3b03cfd1a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xffffe3b03cfd1a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xffffe3b03cfd1a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xffffe3b03cfd1a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xffffe3b03cfd1a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xffffe3b03cfd1a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xffffe3b03cfd1a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xffffe3b03cfd1a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xffffe3b03cfd1a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xffffe3b03cfd1a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xffffe3b03cfd1a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xffffe3b03cfd1a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xffffe3b03cfd1a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xffffe3b03cfd1a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xffffe3b03cfd1a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xffffe3b03cfd1a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xffffe3b03cfd1a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xffffe3b03cfd1aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xffffe3b03cfd1aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xffffe3b03cfd1aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xffffe3b03cfd1ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xffffe3b03cfd1ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xffffe3b03cfd1abe (NtUserCallHwndLock) owned by win32k.sys
  Entry 0x0025: 0xffffe3b03cfd1ac4 (NtUserGetProcessWindowStation) owned by win32k.sys
  Entry 0x0026: 0xffffe3b03cfd1aca (NtGdiDeleteObjectApp) owned by win32k.sys
  Entry 0x0027: 0xffffe3b03cfd1ad0 (NtUserSetWindowPos) owned by win32k.sys
  Entry 0x0028: 0xffffe3b03cfd1ad6 (NtUserShowCaret) owned by win32k.sys
  Entry 0x0029: 0xffffe3b03cfd1adc (stub_UserEndDeferWindowPosEx) owned by win32k.sys
  Entry 0x002a: 0xffffe3b03cfd1ae2 (NtUserCallHwndParamLock) owned by win32k.sys
  Entry 0x002b: 0xffffe3b03cfd1ae8 (NtUserVkKeyScanEx) owned by win32k.sys
  Entry 0x002c: 0xffffe3b03cfd1aee (NtGdiSetDIBitsToDeviceInternal) owned by win32k.sys
