[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff6e2ffb40000 with 1138 entries
  Entry 0x0000: 0xfffff6e2ffb119e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xfffff6e2ffb119ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xfffff6e2ffb119f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xfffff6e2ffb119f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xfffff6e2ffb119fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xfffff6e2ffb11a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xfffff6e2ffb11a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xfffff6e2ffb11a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xfffff6e2ffb11a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xfffff6e2ffb11a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xfffff6e2ffb11a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xfffff6e2ffb11a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xfffff6e2ffb11a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xfffff6e2ffb11a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xfffff6e2ffb11a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xfffff6e2ffb11a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xfffff6e2ffb11a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xfffff6e2ffb11a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xfffff6e2ffb11a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xfffff6e2ffb11a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xfffff6e2ffb11a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xfffff6e2ffb11a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xfffff6e2ffb11a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xfffff6e2ffb11a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xfffff6e2ffb11a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xfffff6e2ffb11a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xfffff6e2ffb11a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xfffff6e2ffb11a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xfffff6e2ffb11a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xfffff6e2ffb11a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xfffff6e2ffb11a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xfffff6e2ffb11aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xfffff6e2ffb11aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xfffff6e2ffb11aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xfffff6e2ffb11ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xfffff6e2ffb11ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xfffff6e2ffb11abe (NtUserCallHwndLock) owned by win32k.sys
  Entry 0x0025: 0xfffff6e2ffb11ac4 (NtUserGetProcessWindowStation) owned by win32k.sys
