[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff8db134a0000 with 1138 entries
  Entry 0x0000: 0xfffff8db134719e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xfffff8db134719ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xfffff8db134719f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xfffff8db134719f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xfffff8db134719fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xfffff8db13471a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xfffff8db13471a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xfffff8db13471a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xfffff8db13471a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xfffff8db13471a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xfffff8db13471a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xfffff8db13471a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xfffff8db13471a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xfffff8db13471a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xfffff8db13471a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xfffff8db13471a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xfffff8db13471a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xfffff8db13471a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xfffff8db13471a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xfffff8db13471a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xfffff8db13471a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xfffff8db13471a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xfffff8db13471a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xfffff8db13471a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xfffff8db13471a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xfffff8db13471a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xfffff8db13471a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xfffff8db13471a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xfffff8db13471a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xfffff8db13471a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xfffff8db13471a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xfffff8db13471aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xfffff8db13471aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xfffff8db13471aac (NtUserCallNextHookEx) owned by win32k.sys
