[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at ffffd5c231290000 with 1138 entries
  Entry 0x0000: 0xffffd5c2312619e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xffffd5c2312619ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xffffd5c2312619f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xffffd5c2312619f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xffffd5c2312619fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xffffd5c231261a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xffffd5c231261a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xffffd5c231261a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xffffd5c231261a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xffffd5c231261a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xffffd5c231261a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xffffd5c231261a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xffffd5c231261a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xffffd5c231261a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xffffd5c231261a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xffffd5c231261a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xffffd5c231261a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xffffd5c231261a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xffffd5c231261a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xffffd5c231261a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xffffd5c231261a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xffffd5c231261a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xffffd5c231261a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xffffd5c231261a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xffffd5c231261a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xffffd5c231261a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xffffd5c231261a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xffffd5c231261a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xffffd5c231261a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xffffd5c231261a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xffffd5c231261a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xffffd5c231261aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xffffd5c231261aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xffffd5c231261aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xffffd5c231261ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xffffd5c231261ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xffffd5c231261abe (NtUserCallHwndLock) owned by win32k.sys
  Entry 0x0025: 0xffffd5c231261ac4 (NtUserGetProcessWindowStation) owned by win32k.sys
  Entry 0x0026: 0xffffd5c231261aca (NtGdiDeleteObjectApp) owned by win32k.sys
  Entry 0x0027: 0xffffd5c231261ad0 (NtUserSetWindowPos) owned by win32k.sys
  Entry 0x0028: 0xffffd5c231261ad6 (NtUserShowCaret) owned by win32k.sys
  Entry 0x0029: 0xffffd5c231261adc (stub_UserEndDeferWindowPosEx) owned by win32k.sys
  Entry 0x002a: 0xffffd5c231261ae2 (NtUserCallHwndParamLock) owned by win32k.sys
  Entry 0x002b: 0xffffd5c231261ae8 (NtUserVkKeyScanEx) owned by win32k.sys
  Entry 0x002c: 0xffffd5c231261aee (NtGdiSetDIBitsToDeviceInternal) owned by win32k.sys
  Entry 0x002d: 0xffffd5c231261af4 (NtUserCallTwoParam) owned by win32k.sys
  Entry 0x002e: 0xffffd5c231261afa (NtGdiGetRandomRgn) owned by win32k.sys
  Entry 0x002f: 0xffffd5c231261b00 (stub_UserCopyAcceleratorTable) owned by win32k.sys
  Entry 0x0030: 0xffffd5c231261b06 (NtUserNotifyWinEvent) owned by win32k.sys
  Entry 0x0031: 0xffffd5c231261b0c (NtGdiExtSelectClipRgn) owned by win32k.sys
  Entry 0x0032: 0xffffd5c231261b12 (NtUserIsClipboardFormatAvailable) owned by win32k.sys
  Entry 0x0033: 0xffffd5c231261b18 (NtUserSetScrollInfo) owned by win32k.sys
  Entry 0x0034: 0xffffd5c231261b1e (NtGdiStretchBlt) owned by win32k.sys
  Entry 0x0035: 0xffffd5c231261b24 (NtUserCreateCaret) owned by win32k.sys
  Entry 0x0036: 0xffffd5c231261b2a (NtGdiRectVisible) owned by win32k.sys
  Entry 0x0037: 0xffffd5c231261b30 (NtGdiCombineRgn) owned by win32k.sys
