[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff80002cc4000 with 401 entries
  Entry 0x0000: 0xfffff800030db050 (NtMapUserPhysicalPagesScatter) owned by ntoskrnl.exe
  Entry 0x0001: 0xfffff80002fbc070 (NtWaitForSingleObject) owned by ntoskrnl.exe
  Entry 0x0002: 0xfffff80002cbaf40 (NtCallbackReturn) owned by ntoskrnl.exe
  Entry 0x0003: 0xfffff80002fadb70 (NtReadFile) owned by ntoskrnl.exe
  Entry 0x0004: 0xfffff80002fe39f0 (NtDeviceIoControlFile) owned by ntoskrnl.exe
  Entry 0x0005: 0xfffff80002fdadd0 (NtWriteFile) owned by ntoskrnl.exe
  Entry 0x0006: 0xfffff80002f7e9c0 (NtRemoveIoCompletion) owned by ntoskrnl.exe
  Entry 0x0007: 0xfffff80002f77b0c (NtReleaseSemaphore) owned by ntoskrnl.exe
  Entry 0x0008: 0xfffff80002fdc5b4 (NtReplyWaitReceivePort) owned by ntoskrnl.exe
  Entry 0x0009: 0xfffff800030b41c0 (NtReplyPort) owned by ntoskrnl.exe
  Entry 0x000a: 0xfffff80002f8b6f0 (NtSetInformationThread) owned by ntoskrnl.exe
  Entry 0x000b: 0xfffff80002fad104 (NtSetEvent) owned by ntoskrnl.exe
  Entry 0x000c: 0xfffff80002fbd430 (NtClose) owned by ntoskrnl.exe
  Entry 0x000d: 0xfffff80002fa48a0 (NtQueryObject) owned by ntoskrnl.exe
  Entry 0x000e: 0xfffff80002fa1040 (NtQueryInformationFile) owned by ntoskrnl.exe
  Entry 0x000f: 0xfffff80002f9ce30 (NtOpenKey) owned by ntoskrnl.exe
  Entry 0x0010: 0xfffff80002fa3ad0 (NtEnumerateValueKey) owned by ntoskrnl.exe
  Entry 0x0011: 0xfffff80002fb8b80 (NtFindAtom) owned by ntoskrnl.exe
  Entry 0x0012: 0xfffff80002f6f5a4 (NtQueryDefaultLocale) owned by ntoskrnl.exe
  Entry 0x0013: 0xfffff80002f92780 (NtQueryKey) owned by ntoskrnl.exe
  Entry 0x0014: 0xfffff80002f93960 (NtQueryValueKey) owned by ntoskrnl.exe
  Entry 0x0015: 0xfffff80002fbd5b0 (NtAllocateVirtualMemory) owned by ntoskrnl.exe
  Entry 0x0016: 0xfffff80002fd89e0 (NtQueryInformationProcess) owned by ntoskrnl.exe
  Entry 0x0017: 0xfffff80002fea090 (NtWaitForMultipleObjects32) owned by ntoskrnl.exe
  Entry 0x0018: 0xfffff800031260f0 (NtWriteFileGather) owned by ntoskrnl.exe
  Entry 0x0019: 0xfffff80002fb2d40 (NtSetInformationProcess) owned by ntoskrnl.exe
  Entry 0x001a: 0xfffff80002f75a70 (NtCreateKey) owned by ntoskrnl.exe
  Entry 0x001b: 0xfffff80002cb0c50 (NtFreeVirtualMemory) owned by ntoskrnl.exe
  Entry 0x001c: 0xfffff8000310b5c0 (NtImpersonateClientOfPort) owned by ntoskrnl.exe
  Entry 0x001d: 0xfffff80002fbbbb4 (NtReleaseMutant) owned by ntoskrnl.exe
  Entry 0x001e: 0xfffff80002f87c40 (NtQueryInformationToken) owned by ntoskrnl.exe
  Entry 0x001f: 0xfffff80002fdbfb0 (NtRequestWaitReplyPort) owned by ntoskrnl.exe
  Entry 0x0020: 0xfffff80002f9ce50 (NtQueryVirtualMemory) owned by ntoskrnl.exe
  Entry 0x0021: 0xfffff80002f9661c (NtOpenThreadToken) owned by ntoskrnl.exe
  Entry 0x0022: 0xfffff80002fb21d4 (NtQueryInformationThread) owned by ntoskrnl.exe
  Entry 0x0023: 0xfffff80002f955f0 (NtOpenProcess) owned by ntoskrnl.exe
  Entry 0x0024: 0xfffff80002fa1990 (NtSetInformationFile) owned by ntoskrnl.exe
  Entry 0x0025: 0xfffff80002fe1da0 (NtMapViewOfSection) owned by ntoskrnl.exe
  Entry 0x0026: 0xfffff80002fa7e4c (NtAccessCheckAndAuditAlarm) owned by ntoskrnl.exe
  Entry 0x0027: 0xfffff80002fe0474 (NtUnmapViewOfSection) owned by ntoskrnl.exe
  Entry 0x0028: 0xfffff80002fdc5d0 (NtReplyWaitReceivePortEx) owned by ntoskrnl.exe
  Entry 0x0029: 0xfffff80002f7b200 (NtTerminateProcess) owned by ntoskrnl.exe
  Entry 0x002a: 0xfffff800030e01a0 (NtSetEventBoostPriority) owned by ntoskrnl.exe
  Entry 0x002b: 0xfffff80002f27cec (NtReadFileScatter) owned by ntoskrnl.exe
  Entry 0x002c: 0xfffff80002f96080 (NtOpenThreadTokenEx) owned by ntoskrnl.exe
  Entry 0x002d: 0xfffff80002f9e190 (NtOpenProcessTokenEx) owned by ntoskrnl.exe
  Entry 0x002e: 0xfffff80002f72188 (NtQueryPerformanceCounter) owned by ntoskrnl.exe
  Entry 0x002f: 0xfffff80002f7a140 (NtEnumerateKey) owned by ntoskrnl.exe
  Entry 0x0030: 0xfffff80002fad1d0 (NtOpenFile) owned by ntoskrnl.exe
  Entry 0x0031: 0xfffff80002fbc184 (NtDelayExecution) owned by ntoskrnl.exe
  Entry 0x0032: 0xfffff80002fad8a0 (NtQueryDirectoryFile) owned by ntoskrnl.exe
  Entry 0x0033: 0xfffff80002fd199c (NtQuerySystemInformation) owned by ntoskrnl.exe
  Entry 0x0034: 0xfffff80002fe2140 (NtOpenSection) owned by ntoskrnl.exe
  Entry 0x0035: 0xfffff800030dfd40 (NtQueryTimer) owned by ntoskrnl.exe
  Entry 0x0036: 0xfffff80002f9cd9c (NtFsControlFile) owned by ntoskrnl.exe
  Entry 0x0037: 0xfffff80002f67400 (NtWriteVirtualMemory) owned by ntoskrnl.exe
  Entry 0x0038: 0xfffff80002f991ac (NtCloseObjectAuditAlarm) owned by ntoskrnl.exe
  Entry 0x0039: 0xfffff80002f9c140 (NtDuplicateObject) owned by ntoskrnl.exe
  Entry 0x003a: 0xfffff80002f9e370 (NtQueryAttributesFile) owned by ntoskrnl.exe
  Entry 0x003b: 0xfffff80002fae938 (NtClearEvent) owned by ntoskrnl.exe
  Entry 0x003c: 0xfffff80002f6756c (NtReadVirtualMemory) owned by ntoskrnl.exe
  Entry 0x003d: 0xfffff80002fa51b4 (NtOpenEvent) owned by ntoskrnl.exe
  Entry 0x003e: 0xfffff80002f76c30 (NtAdjustPrivilegesToken) owned by ntoskrnl.exe
  Entry 0x003f: 0xfffff80002f65f90 (NtDuplicateToken) owned by ntoskrnl.exe
  Entry 0x0040: 0xfffff80002cc4e40 (NtContinue) owned by ntoskrnl.exe
  Entry 0x0041: 0xfffff80003079270 (NtQueryDefaultUILanguage) owned by ntoskrnl.exe
