Offset(P)          Name                    PID pslist psscan thrdproc pspcid csrss session deskthrd ExitTime
------------------ -------------------- ------ ------ ------ -------- ------ ----- ------- -------- --------
0x000000013e194480 java.exe               1376 True   False  False    True   True  True    False    
0x000000013e3cdb10 conhost.exe            3976 True   False  False    True   True  True    False    
0x000000013fa80060 TaniumClient.e         4004 True   False  False    True   True  True    False    
0x000000013ef34600 winlogon.exe           1768 True   False  False    True   True  True    True     
0x000000013e7cfb10 taskeng.exe            1924 True   False  False    True   True  True    False    
0x000000013e402060 OSPPSVC.EXE            2460 True   False  False    True   True  True    True     
0x000000013eafdb10 svchost.exe             888 True   False  False    True   True  True    False    
0x000000013eab2b10 svchost.exe             844 True   False  False    True   True  True    True     
0x000000013e932b10 svchost.exe            1612 True   False  False    True   True  True    False    
0x000000013e25db10 conhost.exe            2496 True   False  False    True   True  True    False    
0x000000013dd86060 conhost.exe             424 True   False  False    True   True  True    True     
0x000000013fab6060 WmiPrvSE.exe           3588 True   False  False    True   True  True    True     
0x000000013fd614f0 DumpIt.exe             2148 True   False  False    True   True  True    True     
0x000000013e16e360 dwm.exe                1280 True   False  False    True   True  True    True     
0x000000013efdbb10 wininit.exe             448 True   False  False    True   True  True    True     
0x000000013ea2e060 lsass.exe               520 True   False  False    True   True  True    False    
0x000000013ee0cb10 svchost.exe             628 True   False  False    True   True  True    False    
0x000000013dc789c0 taskhost.exe           3376 True   False  False    True   True  True    True     
0x000000013eb9db10 TaniumClient.e         1656 True   False  False    True   True  True    False    
0x000000013ede0060 services.exe            496 True   False  False    True   True  True    False    
0x000000013fca1b10 spoolsv.exe            1060 True   False  False    True   True  True    True     
0x000000013dc82b10 GoogleUpdate.e         2532 True   False  False    True   True  True    False    
0x000000013e53b060 explorer.exe           2724 True   False  False    True   True  True    True     
0x000000013ea37b10 lsm.exe                 528 True   False  False    True   True  True    False    
0x000000013ea41060 svchost.exe             724 True   False  False    True   True  True    True     
0x000000013e81cb10 svchost.exe            1116 True   False  False    True   True  True    True     
0x000000013e027b10 unsecapp.exe           2692 True   False  False    True   True  True    False    
0x000000013e248b10 svchost.exe            1484 True   False  False    True   True  True    True     
0x000000013ea9b060 svchost.exe            1016 True   False  False    True   True  True    False    
0x000000013e34d270 prunsrv.exe            2472 True   False  False    True   True  True    False    
0x000000013eb86b10 svchost.exe             592 True   False  False    True   True  True    True     
0x000000013eacab10 svchost.exe            1224 True   False  False    True   True  True    False    
0x000000013eb01660 svchost.exe             912 True   False  False    True   True  True    True     
0x000000013eb0bb10 svchost.exe             936 True   False  False    True   True  True    False    
0x000000013fb7e060 wsmprovhost.ex         3960 True   False  False    True   True  True    True     
0x000000013e89e360 Sysmon.exe             1604 True   False  False    True   True  True    False    
0x000000013f184060 csrss.exe               340 True   False  False    True   False True    True     
0x000000013e0c2270 csrss.exe              3748 True   False  False    True   False True    True     
0x000000013df218d0 HOSTNAME.EXE           2704 True   False  False    True   False True    False    2019-09-18 17:14:56 UTC+0000
0x000000013fec86d0 System                    4 True   False  False    True   False False   False    
0x000000013fd18060 systeminfo.exe         2832 True   False  False    True   False True    False    2019-09-18 17:15:12 UTC+0000
0x000000013eee42e0 smss.exe                244 True   False  False    True   False False   False    
0x000000009927b230 ????????????     47...2 False  False  False    False  False False   True     
