Pid      Process              Base               InLoad InInit InMem MappedPath
-------- -------------------- ------------------ ------ ------ ----- ----------
       4 System               0x0000000077cd0000 False  False  False \Windows\SysWOW64\ntdll.dll
       4 System               0x00007ffd56110000 False  False  False \Windows\System32\ntdll.dll
     304 smss.exe             0x00007ffd56110000 True   True   True  \Windows\System32\ntdll.dll
     304 smss.exe             0x00007ff7f04c0000 True   False  True  \Windows\System32\smss.exe
     396 csrss.exe            0x00007ffd52b60000 True   True   True  \Windows\System32\bcryptprimitives.dll
     396 csrss.exe            0x00007ffd558b0000 True   True   True  \Windows\System32\gdi32.dll
     396 csrss.exe            0x00007ffd527c0000 True   True   True  \Windows\System32\gdi32full.dll
     396 csrss.exe            0x00007ffd52ea0000 True   True   True  \Windows\System32\win32u.dll
     396 csrss.exe            0x00007ffd52500000 True   True   True  \Windows\System32\sxssrv.dll
     396 csrss.exe            0x00007ffd52940000 True   True   True  \Windows\System32\KernelBase.dll
     396 csrss.exe            0x00007ffd523c0000 True   True   True  \Windows\System32\sxs.dll
     396 csrss.exe            0x00007ffd56110000 True   True   True  \Windows\System32\ntdll.dll
     396 csrss.exe            0x000001efacf50000 False  False  False \Windows\System32\en-US\winsrv.dll.mui
     396 csrss.exe            0x00007ffd55620000 True   True   True  \Windows\System32\rpcrt4.dll
     396 csrss.exe            0x00007ffd55fa0000 True   True   True  \Windows\System32\user32.dll
     396 csrss.exe            0x00007ffd52510000 True   True   True  \Windows\System32\winsrv.dll
     396 csrss.exe            0x00007ff6157b0000 True   False  True  \Windows\System32\csrss.exe
     396 csrss.exe            0x000001efacf40000 False  False  False \Windows\System32\en-US\csrss.exe.mui
     396 csrss.exe            0x00007ffd55e20000 True   True   True  \Windows\System32\kernel32.dll
     396 csrss.exe            0x000001efad060000 False  False  False \Windows\Fonts\vgasys.fon
     396 csrss.exe            0x00007ffd52540000 True   True   True  \Windows\System32\basesrv.dll
     396 csrss.exe            0x00007ffd52560000 True   True   True  \Windows\System32\csrsrv.dll
     468 csrss.exe            0x00007ffd52b60000 True   True   True  \Windows\System32\bcryptprimitives.dll
     468 csrss.exe            0x0000022bdce20000 False  False  False \Windows\Fonts\vgasys.fon
     468 csrss.exe            0x0000022bdccc0000 False  False  False \Windows\System32\en-US\csrss.exe.mui
     468 csrss.exe            0x00007ffd527c0000 True   True   True  \Windows\System32\gdi32full.dll
     468 csrss.exe            0x00007ffd55fa0000 True   True   True  \Windows\System32\user32.dll
     468 csrss.exe            0x00007ffd558b0000 True   True   True  \Windows\System32\gdi32.dll
     468 csrss.exe            0x0000022bdccd0000 False  False  False \Windows\System32\en-US\winsrv.dll.mui
     468 csrss.exe            0x00007ffd523c0000 True   True   True  \Windows\System32\sxs.dll
     468 csrss.exe            0x00007ffd56110000 True   True   True  \Windows\System32\ntdll.dll
     468 csrss.exe            0x00007ffd52ea0000 True   True   True  \Windows\System32\win32u.dll
     468 csrss.exe            0x00007ffd55620000 True   True   True  \Windows\System32\rpcrt4.dll
     468 csrss.exe            0x00007ffd52500000 True   True   True  \Windows\System32\sxssrv.dll
     468 csrss.exe            0x00007ff6157b0000 True   False  True  \Windows\System32\csrss.exe
     468 csrss.exe            0x00007ffd52510000 True   True   True  \Windows\System32\winsrv.dll
     468 csrss.exe            0x00007ffd52940000 True   True   True  \Windows\System32\KernelBase.dll
     468 csrss.exe            0x00007ffd52540000 True   True   True  \Windows\System32\basesrv.dll
     468 csrss.exe            0x00007ffd52560000 True   True   True  \Windows\System32\csrsrv.dll
     468 csrss.exe            0x00007ffd55e20000 True   True   True  \Windows\System32\kernel32.dll
     512 wininit.exe          0x00007ffd55fa0000 True   True   True  \Windows\System32\user32.dll
     512 wininit.exe          0x00007ffd558b0000 True   True   True  \Windows\System32\gdi32.dll
     512 wininit.exe          0x00007ffd526c0000 True   True   True  \Windows\System32\ucrtbase.dll
     512 wininit.exe          0x00007ffd527c0000 True   True   True  \Windows\System32\gdi32full.dll
     512 wininit.exe          0x00007ffd52ea0000 True   True   True  \Windows\System32\win32u.dll
     512 wininit.exe          0x00007ff777250000 True   False  True  \Windows\System32\wininit.exe
     512 wininit.exe          0x00007ffd52940000 True   True   True  \Windows\System32\KernelBase.dll
     512 wininit.exe          0x00007ffd524c0000 True   True   True  \Windows\System32\wininitext.dll
     512 wininit.exe          0x00007ffd55ed0000 True   True   True  \Windows\System32\sechost.dll
     512 wininit.exe          0x00007ffd521f0000 True   True   True  \Windows\System32\sspicli.dll
     512 wininit.exe          0x00007ffd56110000 True   True   True  \Windows\System32\ntdll.dll
     512 wininit.exe          0x000001b311c20000 False  False  False \Windows\System32\en-US\user32.dll.mui
     512 wininit.exe          0x00007ffd55c20000 True   True   True  \Windows\System32\msvcrt.dll
     512 wininit.exe          0x00007ffd55620000 True   True   True  \Windows\System32\rpcrt4.dll
     512 wininit.exe          0x00007ffd51e50000 True   True   True  \Windows\System32\mswsock.dll
     512 wininit.exe          0x00007ffd55e20000 True   True   True  \Windows\System32\kernel32.dll
     512 wininit.exe          0x00007ffd55f30000 True   True   True  \Windows\System32\ws2_32.dll
     512 wininit.exe          0x00007ffd525f0000 True   True   True  \Windows\System32\profapi.dll
     524 winlogon.exe         0x00007ffd525a0000 True   True   True  \Windows\System32\powrprof.dll
     524 winlogon.exe         0x00007ffd52bd0000 True   True   True  \Windows\System32\crypt32.dll
     524 winlogon.exe         0x00007ffd52010000 True   True   True  \Windows\System32\cryptbase.dll
     524 winlogon.exe         0x00007ffd55620000 True   True   True  \Windows\System32\rpcrt4.dll
     524 winlogon.exe         0x00007ffd50e40000 True   True   True  \Windows\System32\uxtheme.dll
     524 winlogon.exe         0x00007ffd52ea0000 True   True   True  \Windows\System32\win32u.dll
     524 winlogon.exe         0x00007ffd558b0000 True   True   True  \Windows\System32\gdi32.dll
     524 winlogon.exe         0x00007ffd527c0000 True   True   True  \Windows\System32\gdi32full.dll
     524 winlogon.exe         0x00007ffd50ee0000 True   True   True  \Windows\System32\UXInit.dll
     524 winlogon.exe         0x00007ffd56110000 True   True   True  \Windows\System32\ntdll.dll
     524 winlogon.exe         0x00007ffd524d0000 True   True   True  \Windows\System32\bcrypt.dll
     524 winlogon.exe         0x00007ffd55fa0000 True   True   True  \Windows\System32\user32.dll
     524 winlogon.exe         0x00007ff773340000 True   False  True  \Windows\System32\winlogon.exe
     524 winlogon.exe         0x00007ffd517c0000 True   True   True  \Windows\System32\dpapi.dll
     524 winlogon.exe         0x00007ffd55be0000 True   True   True  \Windows\System32\imm32.dll
     524 winlogon.exe         0x000001f8d00b0000 False  False  False \Windows\System32\en-US\user32.dll.mui
     524 winlogon.exe         0x00007ffd521f0000 True   True   True  \Windows\System32\sspicli.dll
     524 winlogon.exe         0x00007ffd52610000 True   True   True  \Windows\System32\SHCore.dll
     524 winlogon.exe         0x00007ffd55e20000 True   True   True  \Windows\System32\kernel32.dll
     524 winlogon.exe         0x00007ffd55c20000 True   True   True  \Windows\System32\msvcrt.dll
     524 winlogon.exe         0x00007ffd4a0a0000 True   True   True  \Windows\System32\usermgrcli.dll
     524 winlogon.exe         0x00007ffd50cc0000 True   True   True  \Windows\System32\dwminit.dll
     524 winlogon.exe         0x00007ffd55ed0000 True   True   True  \Windows\System32\sechost.dll
