Offset(P)          Name                    PID pslist psscan thrdproc pspcid csrss session deskthrd ExitTime
------------------ -------------------- ------ ------ ------ -------- ------ ----- ------- -------- --------
0x000000003fb9f800 dllhost.exe            1980 True   True   True     False  True  True    False    
0x000000010356e380 svchost.exe             712 True   True   True     False  True  True    False    
0x0000000103433800 svchost.exe            1008 True   True   True     False  True  True    False    
0x00000000992df080 DumpIt.exe             3352 True   True   True     False  True  True    False    
0x00000001002c5800 services.exe            624 True   True   True     False  True  True    False    
0x0000000100292080 NisSrv.exe             1964 True   True   True     False  True  True    False    
0x000000010eb67800 svchost.exe            1820 True   True   True     False  True  True    False    
0x0000000102f48800 wsmprovhost.ex         3340 True   True   True     False  True  True    False    
0x0000000131369800 WmiPrvSE.exe           3344 True   True   True     False  True  True    False    
0x00000001081f5080 svchost.exe            1220 True   True   True     False  True  True    False    
0x00000001106de080 svchost.exe            2480 True   True   True     False  True  True    False    
0x0000000139fa9080 svchost.exe             776 True   True   True     False  True  True    False    
0x000000010a4b8080 svchost.exe            1280 True   True   True     False  True  True    False    
0x000000003e3b6800 msdtc.exe              2144 True   True   True     False  True  True    False    
0x00000001003f1800 lsass.exe               632 True   True   True     False  True  True    False    
0x000000012e852340 java.exe               2644 True   True   True     False  True  True    False    
0x0000000139f3c640 spoolsv.exe            1488 True   True   True     False  True  True    False    
0x00000001031f4400 wininit.exe             496 True   True   True     False  True  True    False    
0x000000009dad8800 svchost.exe            2560 True   True   True     False  True  True    False    
0x00000001107de080 prunsrv.exe            1292 True   True   True     False  True  True    False    
0x000000013a4c3600 svchost.exe            1052 True   True   True     False  True  True    False    
0x000000010341c080 winlogon.exe            560 True   True   True     False  True  True    False    
0x0000000103405640 svchost.exe             680 True   True   True     False  True  True    False    
0x000000013a1ea6c0 svchost.exe             732 True   True   True     False  True  True    False    
0x0000000102e99800 conhost.exe            1316 True   True   True     False  True  True    False    
0x00000001004a5700 svchost.exe             524 True   True   True     False  True  True    False    
0x000000010eb85080 svchost.exe             788 True   True   True     False  True  True    False    
0x00000001035ee740 LogonUI.exe             892 True   True   True     False  True  True    False    
0x00000000b41eb080 GoogleUpdate.e         3144 True   True   True     False  True  True    False    
0x0000000103435800 svchost.exe             956 True   True   True     False  True  True    False    
0x000000011063c800 MsMpEng.exe            1296 True   True   True     False  True  True    False    
0x00000001107a9080 vmtoolsd.exe           2808 True   True   True     False  True  True    False    
0x000000012bc2b080 SearchIndexer.         3640 True   True   True     False  True  True    False    
0x000000012c800800 conhost.exe            1984 True   True   True     False  True  True    False    
0x00000001035be080 dwm.exe                 912 True   True   True     False  True  True    False    
0x0000000100362080 csrss.exe               424 True   True   True     False  False True    False    
0x000000013cab0040 System                    4 True   True   True     False  False False   False    
0x0000000139e48080 csrss.exe               512 True   True   True     False  False True    False    
0x00000000b5988800 systeminfo.exe         2124 True   True   False    False  False True    False    2019-09-19 22:32:27 UTC+0000
0x00000001254a3340 smss.exe                300 True   True   True     False  False False   False    
0x0000000100363080 smss.exe                488 True   True   False    False  False True    False    2019-09-16 18:47:08 UTC+0000
0x000000009ae30080 svchost.exe            3752 True   True   True     False  False True    False    
0x0000000110602800 MemCompression         1760 True   True   False    False  False False   False    
