Pid      Process              Base               InLoad InInit InMem MappedPath
-------- -------------------- ------------------ ------ ------ ----- ----------
       4 System               0x0000000077270000 False  False  False \Windows\SysWOW64\ntdll.dll
       4 System               0x00007ff9c0d60000 False  False  False \Windows\System32\ntdll.dll
     316 smss.exe             0x00007ff9c0d60000 True   True   True  \Windows\System32\ntdll.dll
     316 smss.exe             0x00007ff7c1a30000 True   False  True  \Windows\System32\smss.exe
     412 csrss.exe            0x00007ff9be220000 True   True   True  \Windows\System32\bcryptprimitives.dll
     412 csrss.exe            0x00007ff9bd630000 True   True   True  \Windows\System32\gdi32full.dll
     412 csrss.exe            0x00007ff9bd150000 True   True   True  \Windows\System32\sxssrv.dll
     412 csrss.exe            0x00007ff9c0d60000 True   True   True  \Windows\System32\ntdll.dll
     412 csrss.exe            0x00007ff9c0920000 True   True   True  \Windows\System32\kernel32.dll
     412 csrss.exe            0x00007ff771a70000 True   False  True  \Windows\System32\csrss.exe
     412 csrss.exe            0x00007ff9c0b80000 True   True   True  \Windows\System32\rpcrt4.dll
     412 csrss.exe            0x00007ff9bd190000 True   True   True  \Windows\System32\basesrv.dll
     412 csrss.exe            0x00007ff9bd010000 True   True   True  \Windows\System32\sxs.dll
     412 csrss.exe            0x00007ff9c01d0000 True   True   True  \Windows\System32\gdi32.dll
     412 csrss.exe            0x00007ff9bde90000 True   True   True  \Windows\System32\win32u.dll
     412 csrss.exe            0x00007ff9c03e0000 True   True   True  \Windows\System32\user32.dll
     412 csrss.exe            0x00007ff9bd160000 True   True   True  \Windows\System32\winsrv.dll
     412 csrss.exe            0x00007ff9bd410000 True   True   True  \Windows\System32\KernelBase.dll
     412 csrss.exe            0x00007ff9bd1b0000 True   True   True  \Windows\System32\csrsrv.dll
     488 csrss.exe            0x00007ff9be220000 True   True   True  \Windows\System32\bcryptprimitives.dll
     488 csrss.exe            0x00007ff9bd630000 True   True   True  \Windows\System32\gdi32full.dll
     488 csrss.exe            0x00007ff9bd150000 True   True   True  \Windows\System32\sxssrv.dll
     488 csrss.exe            0x00007ff9c0d60000 True   True   True  \Windows\System32\ntdll.dll
     488 csrss.exe            0x00007ff9c0920000 True   True   True  \Windows\System32\kernel32.dll
     488 csrss.exe            0x00007ff771a70000 True   False  True  \Windows\System32\csrss.exe
     488 csrss.exe            0x00007ff9c0b80000 True   True   True  \Windows\System32\rpcrt4.dll
     488 csrss.exe            0x00007ff9bd190000 True   True   True  \Windows\System32\basesrv.dll
     488 csrss.exe            0x00007ff9bd010000 True   True   True  \Windows\System32\sxs.dll
     488 csrss.exe            0x00007ff9c01d0000 True   True   True  \Windows\System32\gdi32.dll
     488 csrss.exe            0x00007ff9bde90000 True   True   True  \Windows\System32\win32u.dll
     488 csrss.exe            0x00007ff9c03e0000 True   True   True  \Windows\System32\user32.dll
     488 csrss.exe            0x00007ff9bd160000 True   True   True  \Windows\System32\winsrv.dll
     488 csrss.exe            0x00007ff9bd410000 True   True   True  \Windows\System32\KernelBase.dll
     488 csrss.exe            0x00007ff9bd1b0000 True   True   True  \Windows\System32\csrsrv.dll
     508 wininit.exe          0x00007ff9c0920000 True   True   True  \Windows\System32\kernel32.dll
     508 wininit.exe          0x00007ff9bd630000 True   True   True  \Windows\System32\gdi32full.dll
     508 wininit.exe          0x00007ff9c0130000 True   True   True  \Windows\System32\msvcrt.dll
     508 wininit.exe          0x00007ff9c0060000 True   True   True  \Windows\System32\sechost.dll
     508 wininit.exe          0x00007ff9c0b80000 True   True   True  \Windows\System32\rpcrt4.dll
     508 wininit.exe          0x00007ff9bde90000 True   True   True  \Windows\System32\win32u.dll
     508 wininit.exe          0x00007ff9c0d60000 True   True   True  \Windows\System32\ntdll.dll
     508 wininit.exe          0x00007ff9c01d0000 True   True   True  \Windows\System32\gdi32.dll
     508 wininit.exe          0x00007ff9bce40000 True   True   True  \Windows\System32\sspicli.dll
     508 wininit.exe          0x00007ff9c00c0000 True   True   True  \Windows\System32\ws2_32.dll
     508 wininit.exe          0x00007ff6094d0000 True   False  True  \Windows\System32\wininit.exe
     508 wininit.exe          0x00007ff9bd410000 True   True   True  \Windows\System32\KernelBase.dll
     508 wininit.exe          0x00007ff9bd1e0000 True   True   True  \Windows\System32\profapi.dll
     508 wininit.exe          0x00007ff9bcaa0000 True   True   True  \Windows\System32\mswsock.dll
     508 wininit.exe          0x00007ff9c03e0000 True   True   True  \Windows\System32\user32.dll
     508 wininit.exe          0x00007ff9bd310000 True   True   True  \Windows\System32\ucrtbase.dll
     508 wininit.exe          0x00007ff9bd140000 True   True   True  \Windows\System32\wininitext.dll
     564 winlogon.exe         0x00007ff9c0130000 True   True   True  \Windows\System32\msvcrt.dll
     564 winlogon.exe         0x00007ff9c0550000 True   True   True  \Windows\System32\combase.dll
     564 winlogon.exe         0x00007ff9bb8d0000 True   True   True  \Windows\System32\dwminit.dll
     564 winlogon.exe         0x00007ff9c0b80000 True   True   True  \Windows\System32\rpcrt4.dll
     564 winlogon.exe         0x00007ff9c01d0000 True   True   True  \Windows\System32\gdi32.dll
     564 winlogon.exe         0x00007ff9c03e0000 True   True   True  \Windows\System32\user32.dll
     564 winlogon.exe         0x00007ff9bc410000 True   True   True  \Windows\System32\dpapi.dll
     564 winlogon.exe         0x00007ff9bce40000 True   True   True  \Windows\System32\sspicli.dll
     564 winlogon.exe         0x00007ff9bd250000 True   True   True  \Windows\System32\msasn1.dll
     564 winlogon.exe         0x00007ff9bcc60000 True   True   True  \Windows\System32\cryptbase.dll
     564 winlogon.exe         0x00007ff9bdeb0000 True   True   True  \Windows\System32\SHCore.dll
     564 winlogon.exe         0x00007ff9bba30000 True   True   True  \Windows\System32\uxtheme.dll
     564 winlogon.exe         0x00007ff9bbad0000 True   True   True  \Windows\System32\UXInit.dll
     564 winlogon.exe         0x00007ff9b9900000 True   True   True  \Windows\System32\usermgrcli.dll
     564 winlogon.exe         0x00007ff9bd310000 True   True   True  \Windows\System32\ucrtbase.dll
     564 winlogon.exe         0x00007ff9c0920000 True   True   True  \Windows\System32\kernel32.dll
     564 winlogon.exe         0x00007ff9c0cb0000 True   True   True  \Windows\System32\advapi32.dll
     564 winlogon.exe         0x00007ff9c0d60000 True   True   True  \Windows\System32\ntdll.dll
     564 winlogon.exe         0x00007ff9c0060000 True   True   True  \Windows\System32\sechost.dll
     564 winlogon.exe         0x00007ff9bd630000 True   True   True  \Windows\System32\gdi32full.dll
     564 winlogon.exe         0x00007ff9bd1e0000 True   True   True  \Windows\System32\profapi.dll
     564 winlogon.exe         0x00007ff9bd200000 True   True   True  \Windows\System32\powrprof.dll
     564 winlogon.exe         0x00007ff9bd410000 True   True   True  \Windows\System32\KernelBase.dll
     564 winlogon.exe         0x00007ff9bde90000 True   True   True  \Windows\System32\win32u.dll
     564 winlogon.exe         0x00007ff9be640000 True   True   True  \Windows\System32\imm32.dll
     564 winlogon.exe         0x00007ff9be050000 True   True   True  \Windows\System32\crypt32.dll
     564 winlogon.exe         0x00007ff9bd0b0000 True   True   True  \Windows\System32\winsta.dll
     564 winlogon.exe         0x00007ff687820000 True   False  True  \Windows\System32\winlogon.exe
     564 winlogon.exe         0x00007ff9be220000 True   True   True  \Windows\System32\bcryptprimitives.dll
     564 winlogon.exe         0x00007ff9bb700000 True   True   True  \Windows\System32\apphelp.dll
     564 winlogon.exe         0x00007ff9bd110000 True   True   True  \Windows\System32\bcrypt.dll
     616 services.exe         0x00007ff9be720000 True   True   True  \Windows\System32\setupapi.dll
     616 services.exe         0x00007ff9c0130000 True   True   True  \Windows\System32\msvcrt.dll
     616 services.exe         0x00007ff9b3360000 True   True   True  \Windows\System32\esent.dll
     616 services.exe         0x00007ff9c0b80000 True   True   True  \Windows\System32\rpcrt4.dll
     616 services.exe         0x00007ff9bc460000 True   True   True  \Windows\System32\authz.dll
     616 services.exe         0x00007ff9bcc60000 True   True   True  \Windows\System32\cryptbase.dll
     616 services.exe         0x00007ff9c0060000 True   True   True  \Windows\System32\sechost.dll
     616 services.exe         0x00007ff9c0d60000 True   True   True  \Windows\System32\ntdll.dll
     616 services.exe         0x00007ff9bce40000 True   True   True  \Windows\System32\sspicli.dll
     616 services.exe         0x00007ff9c00c0000 True   True   True  \Windows\System32\ws2_32.dll
     616 services.exe         0x00007ff9bc500000 True   True   True  \Windows\System32\scesrv.dll
     616 services.exe         0x00007ff9bd310000 True   True   True  \Windows\System32\ucrtbase.dll
     616 services.exe         0x00007ff9c0920000 True   True   True  \Windows\System32\kernel32.dll
     616 services.exe         0x00007ff6014f0000 True   False  True  \Windows\System32\services.exe
     616 services.exe         0x00007ff9b5b00000 True   True   True  \Windows\System32\srvcli.dll
     616 services.exe         0x00007ff9be000000 True   True   True  \Windows\System32\cfgmgr32.dll
     616 services.exe         0x00007ff9bd1e0000 True   True   True  \Windows\System32\profapi.dll
     616 services.exe         0x00007ff9bcff0000 True   True   True  \Windows\System32\EventAggregation.dll
     616 services.exe         0x00007ff9bd410000 True   True   True  \Windows\System32\KernelBase.dll
     616 services.exe         0x00007ff9b4a50000 True   True   True  \Windows\System32\drvstore.dll
     616 services.exe         0x000001e50da10000 False  False  False \Windows\System32\en-US\services.exe.mui
     616 services.exe         0x00007ff9b1010000 True   True   True  \Windows\System32\spinf.dll
     616 services.exe         0x00007ff9bcaa0000 True   True   True  \Windows\System32\mswsock.dll
     616 services.exe         0x00007ff9b64b0000 True   True   True  \Windows\System32\devrtl.dll
     616 services.exe         0x00007ff9b7cd0000 True   True   True  \Windows\System32\samlib.dll
     616 services.exe         0x00007ff9be220000 True   True   True  \Windows\System32\bcryptprimitives.dll
     616 services.exe         0x00007ff9bb8f0000 True   True   True  \Windows\System32\dabapi.dll
     616 services.exe         0x00007ff9bb700000 True   True   True  \Windows\System32\apphelp.dll
     624 lsass.exe            0x00007ff9bcb20000 True   True   True  \Windows\System32\KerbClientShared.dll
     624 lsass.exe            0x00007ff9bc930000 True   True   True  \Windows\System32\userenv.dll
     624 lsass.exe            0x00007ff9bc740000 True   True   True  \Windows\System32\cloudAP.dll
     624 lsass.exe            0x00007ff9be2f0000 True   True   True  \Windows\System32\Wldap32.dll
     624 lsass.exe            0x00007ff9bcd50000 True   True   True  \Windows\System32\samsrv.dll
     624 lsass.exe            0x00007ff9bdf60000 True   True   True  \Windows\System32\msvcp_win.dll
     624 lsass.exe            0x00007ff9aff60000 True   True   True  \Windows\System32\mskeyprotect.dll
     624 lsass.exe            0x00007ff9bd0b0000 True   True   True  \Windows\System32\winsta.dll
     624 lsass.exe            0x00007ff9bab80000 True   True   True  \Windows\System32\logoncli.dll
     624 lsass.exe            0x00007ff9c0550000 True   True   True  \Windows\System32\combase.dll
     624 lsass.exe            0x00007ff9bc590000 True   True   True  \Windows\System32\dpapisrv.dll
     624 lsass.exe            0x00007ff9affa0000 True   True   True  \Windows\System32\dssenh.dll
