[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff80002ac6000 with 401 entries
  Entry 0x0000: 0xfffff80002edd050 (NtMapUserPhysicalPagesScatter) owned by ntoskrnl.exe
  Entry 0x0001: 0xfffff80002dbe070 (NtWaitForSingleObject) owned by ntoskrnl.exe
  Entry 0x0002: 0xfffff80002abcf40 (NtCallbackReturn) owned by ntoskrnl.exe
  Entry 0x0003: 0xfffff80002dafb70 (NtReadFile) owned by ntoskrnl.exe
  Entry 0x0004: 0xfffff80002de59f0 (NtDeviceIoControlFile) owned by ntoskrnl.exe
  Entry 0x0005: 0xfffff80002ddcdd0 (NtWriteFile) owned by ntoskrnl.exe
  Entry 0x0006: 0xfffff80002d809c0 (NtRemoveIoCompletion) owned by ntoskrnl.exe
  Entry 0x0007: 0xfffff80002d79b0c (NtReleaseSemaphore) owned by ntoskrnl.exe
  Entry 0x0008: 0xfffff80002dde5b4 (NtReplyWaitReceivePort) owned by ntoskrnl.exe
  Entry 0x0009: 0xfffff80002eb61c0 (NtReplyPort) owned by ntoskrnl.exe
  Entry 0x000a: 0xfffff80002d8d6f0 (NtSetInformationThread) owned by ntoskrnl.exe
  Entry 0x000b: 0xfffff80002daf104 (NtSetEvent) owned by ntoskrnl.exe
  Entry 0x000c: 0xfffff80002dbf430 (NtClose) owned by ntoskrnl.exe
  Entry 0x000d: 0xfffff80002da68a0 (NtQueryObject) owned by ntoskrnl.exe
  Entry 0x000e: 0xfffff80002da3040 (NtQueryInformationFile) owned by ntoskrnl.exe
  Entry 0x000f: 0xfffff80002d9ee30 (NtOpenKey) owned by ntoskrnl.exe
  Entry 0x0010: 0xfffff80002da5ad0 (NtEnumerateValueKey) owned by ntoskrnl.exe
  Entry 0x0011: 0xfffff80002dbab80 (NtFindAtom) owned by ntoskrnl.exe
  Entry 0x0012: 0xfffff80002d715a4 (NtQueryDefaultLocale) owned by ntoskrnl.exe
  Entry 0x0013: 0xfffff80002d94780 (NtQueryKey) owned by ntoskrnl.exe
  Entry 0x0014: 0xfffff80002d95960 (NtQueryValueKey) owned by ntoskrnl.exe
  Entry 0x0015: 0xfffff80002dbf5b0 (NtAllocateVirtualMemory) owned by ntoskrnl.exe
