Offset(P)          Name                    PID pslist psscan thrdproc pspcid csrss session deskthrd ExitTime
------------------ -------------------- ------ ------ ------ -------- ------ ----- ------- -------- --------
0x0000000098f0c080 wsmprovhost.ex         2888 True   True   True     True   True  True    False    
0x00000001056c8080 lsass.exe               608 True   True   True     True   True  True    False    
0x000000011e32f080 DumpIt.exe              552 True   True   True     True   True  True    False    
0x0000000110b8b800 prunsrv.exe            2016 True   True   True     True   True  True    False    
0x00000001055c5800 svchost.exe             988 True   True   True     True   True  True    False    
0x0000000110b26800 mdm.exe                1872 True   True   True     True   True  True    False    
0x000000012503b080 SearchIndexer.         3820 True   True   True     True   True  True    False    
0x00000001055c7800 svchost.exe             928 True   True   True     True   True  True    False    
0x0000000105430800 NisSrv.exe             4012 True   True   True     True   True  True    False    
0x00000001055c9800 svchost.exe             936 True   True   True     True   True  True    False    
0x00000001058aa800 svchost.exe            1364 True   True   True     True   True  True    False    
0x00000001057d6080 dwm.exe                 860 True   True   True     True   True  True    False    
0x000000012d1cb800 dllhost.exe            3120 True   True   True     True   True  True    False    
0x00000001058ac800 svchost.exe            1056 True   True   True     True   True  True    False    
0x00000001055f1080 wininit.exe             488 True   True   True     True   True  True    False    
0x0000000110b8d1c0 conhost.exe             828 True   True   True     True   True  True    False    
0x00000001059fb080 svchost.exe            1308 True   True   True     True   True  True    False    
0x0000000105890800 svchost.exe            1768 True   True   True     True   True  True    False    
0x0000000105444340 java.exe               1640 True   True   True     True   True  True    False    
0x0000000105402440 vmtoolsd.exe           1324 True   True   True     True   True  True    False    
0x000000010544d400 winlogbeat.exe         1356 True   True   True     True   True  True    False    
0x00000000a8222800 conhost.exe            3412 True   True   True     True   True  True    False    
0x000000011e335800 svchost.exe            2416 True   True   True     True   True  True    False    
0x000000010585b5c0 svchost.exe             380 True   True   True     True   True  True    False    
0x000000012d157800 svchost.exe             660 True   True   True     True   True  True    False    
0x0000000110abb680 msdtc.exe              3328 True   True   True     True   True  True    False    
0x0000000105408700 MsMpEng.exe             664 True   True   True     True   True  True    False    
0x000000010571b800 GoogleUpdate.e         3208 True   True   True     True   True  True    False    
0x00000001055d1800 svchost.exe             748 True   True   True     True   True  True    False    
0x00000001056335c0 winlogon.exe            520 True   True   True     True   True  True    False    
0x000000012d106800 WmiPrvSE.exe           1088 True   True   True     True   True  True    False    
0x000000010571e800 svchost.exe             688 True   True   True     True   True  True    False    
0x00000001057ea5c0 LogonUI.exe             840 True   True   True     True   True  True    False    
0x00000001055bf800 svchost.exe             316 True   True   True     True   True  True    False    
0x00000001058a0800 spoolsv.exe            1452 True   True   True     True   True  True    False    
0x0000000110b81800 VGAuthService.          532 True   True   True     True   True  True    False    
0x00000001056cd080 services.exe            592 True   True   True     True   True  True    False    
0x0000000100543080 csrss.exe               388 True   True   True     True   False True    False    
0x000000013cab0040 System                    4 True   True   True     True   False False   False    
0x00000001055fc080 smss.exe                460 True   True   False    True   False True    False    2019-09-16 18:38:09 UTC+0000
0x0000000110bff040 MemCompression         2240 True   True   False    True   False False   False    
0x00000001001b2040 smss.exe                296 True   True   True     True   False False   False    
0x0000000129f20080 systeminfo.exe         3708 True   True   False    True   False True    False    2019-09-19 22:32:34 UTC+0000
0x00000001055f6600 csrss.exe               468 True   True   True     True   False True    False    
