[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff80002c89000 with 401 entries
  Entry 0x0000: 0xfffff800030a0050 (NtMapUserPhysicalPagesScatter) owned by ntoskrnl.exe
  Entry 0x0001: 0xfffff80002f81070 (NtWaitForSingleObject) owned by ntoskrnl.exe
  Entry 0x0002: 0xfffff80002c7ff40 (NtCallbackReturn) owned by ntoskrnl.exe
  Entry 0x0003: 0xfffff80002f72b70 (NtReadFile) owned by ntoskrnl.exe
  Entry 0x0004: 0xfffff80002fa89f0 (NtDeviceIoControlFile) owned by ntoskrnl.exe
  Entry 0x0005: 0xfffff80002f9fdd0 (NtWriteFile) owned by ntoskrnl.exe
  Entry 0x0006: 0xfffff80002f439c0 (NtRemoveIoCompletion) owned by ntoskrnl.exe
  Entry 0x0007: 0xfffff80002f3cb0c (NtReleaseSemaphore) owned by ntoskrnl.exe
  Entry 0x0008: 0xfffff80002fa15b4 (NtReplyWaitReceivePort) owned by ntoskrnl.exe
  Entry 0x0009: 0xfffff800030791c0 (NtReplyPort) owned by ntoskrnl.exe
  Entry 0x000a: 0xfffff80002f506f0 (NtSetInformationThread) owned by ntoskrnl.exe
  Entry 0x000b: 0xfffff80002f72104 (NtSetEvent) owned by ntoskrnl.exe
  Entry 0x000c: 0xfffff80002f82430 (NtClose) owned by ntoskrnl.exe
  Entry 0x000d: 0xfffff80002f698a0 (NtQueryObject) owned by ntoskrnl.exe
  Entry 0x000e: 0xfffff80002f66040 (NtQueryInformationFile) owned by ntoskrnl.exe
  Entry 0x000f: 0xfffff80002f61e30 (NtOpenKey) owned by ntoskrnl.exe
  Entry 0x0010: 0xfffff80002f68ad0 (NtEnumerateValueKey) owned by ntoskrnl.exe
  Entry 0x0011: 0xfffff80002f7db80 (NtFindAtom) owned by ntoskrnl.exe
  Entry 0x0012: 0xfffff80002f345a4 (NtQueryDefaultLocale) owned by ntoskrnl.exe
