[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at ffff8a0bd36c0000 with 1138 entries
  Entry 0x0000: 0xffff8a0bd36919e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xffff8a0bd36919ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xffff8a0bd36919f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xffff8a0bd36919f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xffff8a0bd36919fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xffff8a0bd3691a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xffff8a0bd3691a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xffff8a0bd3691a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xffff8a0bd3691a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xffff8a0bd3691a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xffff8a0bd3691a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xffff8a0bd3691a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xffff8a0bd3691a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xffff8a0bd3691a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xffff8a0bd3691a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xffff8a0bd3691a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xffff8a0bd3691a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xffff8a0bd3691a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xffff8a0bd3691a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xffff8a0bd3691a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xffff8a0bd3691a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xffff8a0bd3691a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xffff8a0bd3691a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xffff8a0bd3691a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xffff8a0bd3691a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xffff8a0bd3691a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xffff8a0bd3691a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xffff8a0bd3691a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xffff8a0bd3691a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xffff8a0bd3691a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xffff8a0bd3691a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xffff8a0bd3691aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xffff8a0bd3691aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xffff8a0bd3691aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xffff8a0bd3691ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xffff8a0bd3691ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xffff8a0bd3691abe (NtUserCallHwndLock) owned by win32k.sys
