Pid      Process              Base               InLoad InInit InMem MappedPath
-------- -------------------- ------------------ ------ ------ ----- ----------
       4 System               0x00000000779f0000 False  False  False \Windows\System32\ntdll.dll
       4 System               0x0000000077bd0000 False  False  False \Windows\SysWOW64\ntdll.dll
     256 smss.exe             0x0000000048170000 True   False  True  \Windows\System32\smss.exe
     256 smss.exe             0x00000000779f0000 True   True   True  \Windows\System32\ntdll.dll
     388 csrss.exe            0x00000000001f0000 False  False  False \Windows\Fonts\vgasys.fon
     388 csrss.exe            0x0000000000a90000 False  False  False \Windows\Fonts\dosapp.fon
     388 csrss.exe            0x000007feff0c0000 True   True   True  \Windows\System32\rpcrt4.dll
     388 csrss.exe            0x0000000002190000 False  False  False \Windows\Fonts\ega40woa.fon
     388 csrss.exe            0x000007feff020000 True   True   True  \Windows\System32\msvcrt.dll
     388 csrss.exe            0x000007fefd6f0000 True   True   True  \Windows\System32\csrsrv.dll
     388 csrss.exe            0x000007fefdd00000 True   True   True  \Windows\System32\advapi32.dll
     388 csrss.exe            0x000007fefd710000 True   True   True  \Windows\System32\basesrv.dll
     388 csrss.exe            0x000007feff960000 True   True   True  \Windows\System32\usp10.dll
     388 csrss.exe            0x00000000779f0000 True   True   True  \Windows\System32\ntdll.dll
     388 csrss.exe            0x0000000049e60000 True   False  True  \Windows\System32\csrss.exe
     388 csrss.exe            0x00000000777d0000 True   True   True  \Windows\System32\user32.dll
     388 csrss.exe            0x000007fefda40000 True   True   True  \Windows\System32\KernelBase.dll
     388 csrss.exe            0x000007feffcf0000 True   True   True  \Windows\System32\lpk.dll
     388 csrss.exe            0x0000000002180000 False  False  False \Windows\Fonts\cga80woa.fon
     388 csrss.exe            0x000007feffb40000 True   True   True  \Windows\System32\gdi32.dll
     388 csrss.exe            0x000007fefd550000 True   True   True  \Windows\System32\sxs.dll
     388 csrss.exe            0x00000000778d0000 True   True   True  \Windows\System32\kernel32.dll
     388 csrss.exe            0x000007feff1f0000 True   True   True  \Windows\System32\sechost.dll
     388 csrss.exe            0x0000000000a80000 False  False  False \Windows\Fonts\vgaoem.fon
     388 csrss.exe            0x000007fefd670000 True   True   True  \Windows\System32\winsrv.dll
     388 csrss.exe            0x0000000000aa0000 False  False  False \Windows\Fonts\cga40woa.fon
     388 csrss.exe            0x000007fefd6c0000 True   True   True  \Windows\System32\cryptbase.dll
     388 csrss.exe            0x000007fefd6e0000 True   True   True  \Windows\System32\sxssrv.dll
     448 csrss.exe            0x0000000000d80000 False  False  False \Windows\Fonts\vgasys.fon
     448 csrss.exe            0x0000000049e60000 True   False  True  \Windows\System32\csrss.exe
     448 csrss.exe            0x000007fefd6c0000 True   True   True  \Windows\System32\cryptbase.dll
     448 csrss.exe            0x000007feff0c0000 True   True   True  \Windows\System32\rpcrt4.dll
     448 csrss.exe            0x00000000778d0000 True   True   True  \Windows\System32\kernel32.dll
     448 csrss.exe            0x000007fefd6e0000 True   True   True  \Windows\System32\sxssrv.dll
     448 csrss.exe            0x000007fefd670000 True   True   True  \Windows\System32\winsrv.dll
     448 csrss.exe            0x000007feffcf0000 True   True   True  \Windows\System32\lpk.dll
     448 csrss.exe            0x000007fefd710000 True   True   True  \Windows\System32\basesrv.dll
     448 csrss.exe            0x000007fefd550000 True   True   True  \Windows\System32\sxs.dll
     448 csrss.exe            0x000007feff020000 True   True   True  \Windows\System32\msvcrt.dll
     448 csrss.exe            0x000007fefda40000 True   True   True  \Windows\System32\KernelBase.dll
     448 csrss.exe            0x000007fefd6f0000 True   True   True  \Windows\System32\csrsrv.dll
     448 csrss.exe            0x00000000777d0000 True   True   True  \Windows\System32\user32.dll
     448 csrss.exe            0x000007feff960000 True   True   True  \Windows\System32\usp10.dll
     448 csrss.exe            0x000007feffb40000 True   True   True  \Windows\System32\gdi32.dll
     448 csrss.exe            0x00000000779f0000 True   True   True  \Windows\System32\ntdll.dll
     464 wininit.exe          0x00000000777d0000 True   True   True  \Windows\System32\user32.dll
     464 wininit.exe          0x00000000779f0000 True   True   True  \Windows\System32\ntdll.dll
     464 wininit.exe          0x000007feff4c0000 True   True   True  \Windows\System32\msctf.dll
     464 wininit.exe          0x00000000778d0000 True   True   True  \Windows\System32\kernel32.dll
     464 wininit.exe          0x000007fefc8e0000 True   True   True  \Windows\System32\WSHTCPIP.DLL
     464 wininit.exe          0x000007fefdd00000 True   True   True  \Windows\System32\advapi32.dll
     464 wininit.exe          0x000007fefd730000 True   True   True  \Windows\System32\profapi.dll
     464 wininit.exe          0x000007fefd350000 True   True   True  \Windows\System32\sspicli.dll
     464 wininit.exe          0x000007feff960000 True   True   True  \Windows\System32\usp10.dll
     464 wininit.exe          0x000007feffad0000 True   True   True  \Windows\System32\ws2_32.dll
     464 wininit.exe          0x000007feffcf0000 True   True   True  \Windows\System32\lpk.dll
     464 wininit.exe          0x000007feff0c0000 True   True   True  \Windows\System32\rpcrt4.dll
     464 wininit.exe          0x000007fefda40000 True   True   True  \Windows\System32\KernelBase.dll
     464 wininit.exe          0x000007fefcea0000 True   True   True  \Windows\System32\mswsock.dll
     464 wininit.exe          0x000007fefd4f0000 True   True   True  \Windows\System32\apphelp.dll
     464 wininit.exe          0x000007fefcb20000 True   True   True  \Windows\System32\credssp.dll
     464 wininit.exe          0x000007feffb40000 True   True   True  \Windows\System32\gdi32.dll
     464 wininit.exe          0x000007feff950000 True   True   True  \Windows\System32\nsi.dll
     464 wininit.exe          0x00000000ff510000 True   False  True  \Windows\System32\wininit.exe
     464 wininit.exe          0x000007feff1f0000 True   True   True  \Windows\System32\sechost.dll
     464 wininit.exe          0x000007fefd1f0000 True   True   True  \Windows\System32\secur32.dll
     464 wininit.exe          0x000007feff020000 True   True   True  \Windows\System32\msvcrt.dll
     464 wininit.exe          0x000007fefd630000 True   True   True  \Windows\System32\wship6.dll
     464 wininit.exe          0x000007fefd650000 True   True   True  \Windows\System32\RpcRtRemote.dll
     464 wininit.exe          0x000007feff650000 True   True   True  \Windows\System32\imm32.dll
     464 wininit.exe          0x000007fefd6c0000 True   True   True  \Windows\System32\cryptbase.dll
     488 winlogon.exe         0x00000000777d0000 True   True   True  \Windows\System32\user32.dll
     488 winlogon.exe         0x00000000779f0000 True   True   True  \Windows\System32\ntdll.dll
     488 winlogon.exe         0x000007feff0c0000 True   True   True  \Windows\System32\rpcrt4.dll
     488 winlogon.exe         0x00000000778d0000 True   True   True  \Windows\System32\kernel32.dll
     488 winlogon.exe         0x000007fefd1e0000 True   True   True  \Windows\System32\netutils.dll
     488 winlogon.exe         0x000007fefdaf0000 True   True   True  \Windows\System32\ole32.dll
     488 winlogon.exe         0x000007fefdd00000 True   True   True  \Windows\System32\advapi32.dll
     488 winlogon.exe         0x000007fefd730000 True   True   True  \Windows\System32\profapi.dll
     488 winlogon.exe         0x000007feff960000 True   True   True  \Windows\System32\usp10.dll
     488 winlogon.exe         0x00000000ff140000 True   False  True  \Windows\System32\winlogon.exe
