Offset(P)          Name                    PID pslist psscan thrdproc pspcid csrss session deskthrd ExitTime
------------------ -------------------- ------ ------ ------ -------- ------ ----- ------- -------- --------
0x000000002af93800 WmiPrvSE.exe           2444 True   True   True     True   True  True    False    
0x000000010ff52080 svchost.exe            1752 True   True   True     True   True  True    False    
0x000000010753e3c0 svchost.exe             808 True   True   True     True   True  True    False    
0x00000000a13ee080 wsmprovhost.ex         3028 False  True   True     True   True  False   False    
0x00000001075a5800 lsass.exe               592 True   True   True     True   True  True    False    
0x0000000107f46800 svchost.exe            1272 True   True   True     True   True  True    False    
0x00000001001c7800 svchost.exe            2112 True   True   True     True   True  True    False    
0x0000000107428800 MsMpEng.exe            2092 True   True   True     True   True  True    False    
0x000000010754a800 svchost.exe             900 True   True   True     True   True  True    False    
0x000000010742a800 vmtoolsd.exe           2120 True   True   True     True   True  True    False    
0x0000000107417080 conhost.exe            1972 True   True   True     True   True  True    False    
0x0000000106195440 winlogon.exe            536 True   True   True     True   True  True    False    
0x0000000130fd2800 conhost.exe            3692 False  True   True     True   True  False   False    
0x000000010fe28800 prunsrv.exe            1804 True   True   True     True   True  True    False    
0x000000010753f2c0 svchost.exe             776 True   True   True     True   True  True    False    
0x000000011ad31800 GoogleUpdate.e         1468 True   True   True     True   True  True    False    
0x000000013cb09300 VGAuthService.         2220 True   True   True     True   True  True    False    
0x00000001061dd080 wininit.exe             460 True   True   True     True   True  True    False    
0x000000011a8b5480 winlogbeat.exe         2140 True   True   True     True   True  True    False    
0x0000000107f32800 spoolsv.exe            1460 True   True   True     True   True  True    False    
0x00000001075c8640 svchost.exe             732 True   True   True     True   True  True    False    
0x000000011a94d240 java.exe               2376 True   True   True     True   True  True    False    
0x000000011a865800 svchost.exe            2244 True   True   True     True   True  True    False    
0x00000001079bf080 dwm.exe                 884 True   True   True     True   True  True    False    
0x000000002f818800 NisSrv.exe             3944 True   True   True     True   True  True    False    
0x000000010741e480 mdm.exe                1944 True   True   True     True   True  True    False    
0x00000001075fe540 LogonUI.exe             836 True   True   True     True   True  True    False    
0x0000000107556800 svchost.exe             672 True   True   True     True   True  True    False    
0x0000000107e22080 svchost.exe            1020 True   True   True     True   True  True    False    
0x0000000127c37800 msdtc.exe              3176 True   True   True     True   True  True    False    
0x000000012b356600 dllhost.exe            2656 True   True   True     True   True  True    False    
0x00000001079e2640 svchost.exe             892 True   True   True     True   True  True    False    
0x0000000107f58800 svchost.exe            1216 True   True   True     True   True  True    False    
0x00000000a32c8800 svchost.exe             908 False  True   True     False  True  False   False    
0x00000001079fe240 DumpIt.exe             1292 False  True   True     True   True  False   False    
0x000000010753a800 svchost.exe            1132 True   True   True     True   True  True    False    
0x00000001001bd080 services.exe            576 True   True   True     True   True  True    False    
0x000000010743e800 ruby.exe               2024 True   True   True     True   True  True    False    
0x00000001075af2c2 ????               41...2 False  False  False    False  True  False   False    -
0x00000001079a1800 SearchIndexer.         1932 True   True   True     True   True  True    False    
0x00000001061e2080 smss.exe                452 True   True   False    True   False True    False    2019-09-16 18:36:41 UTC+0000
0x000000013cab0040 System                    4 True   True   True     True   False False   False    
0x00000001074bb040 MemCompression         2012 True   True   False    True   False False   False    
0x0000000100160300 smss.exe                288 True   True   True     True   False False   False    
0x00000001306765c0 csrss.exe               384 True   True   True     True   False True    False    
0x00000001061e3080 csrss.exe               472 True   True   True     True   False True    False    
0x000000011a900800 systeminfo.exe         1208 False  True   False    True   False False   False    2019-09-19 22:32:36 UTC+0000
0x000000012c14a010                      15...2 False  False  False    False  False False   True     
0x000000009c2a6800                          0 True   False  False    False  False False   False    
