[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at ffffe235c63c0000 with 1138 entries
  Entry 0x0000: 0xffffe235c63919e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xffffe235c63919ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xffffe235c63919f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xffffe235c63919f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xffffe235c63919fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xffffe235c6391a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xffffe235c6391a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xffffe235c6391a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xffffe235c6391a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xffffe235c6391a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xffffe235c6391a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xffffe235c6391a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xffffe235c6391a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xffffe235c6391a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xffffe235c6391a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xffffe235c6391a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xffffe235c6391a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xffffe235c6391a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xffffe235c6391a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xffffe235c6391a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xffffe235c6391a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xffffe235c6391a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xffffe235c6391a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xffffe235c6391a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xffffe235c6391a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xffffe235c6391a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xffffe235c6391a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xffffe235c6391a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xffffe235c6391a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xffffe235c6391a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xffffe235c6391a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xffffe235c6391aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xffffe235c6391aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xffffe235c6391aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xffffe235c6391ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xffffe235c6391ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xffffe235c6391abe (NtUserCallHwndLock) owned by win32k.sys
  Entry 0x0025: 0xffffe235c6391ac4 (NtUserGetProcessWindowStation) owned by win32k.sys
  Entry 0x0026: 0xffffe235c6391aca (NtGdiDeleteObjectApp) owned by win32k.sys
