[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at ffffac5bee870000 with 1138 entries
  Entry 0x0000: 0xffffac5bee8419e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xffffac5bee8419ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xffffac5bee8419f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xffffac5bee8419f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xffffac5bee8419fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xffffac5bee841a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xffffac5bee841a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xffffac5bee841a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xffffac5bee841a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xffffac5bee841a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xffffac5bee841a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xffffac5bee841a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xffffac5bee841a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xffffac5bee841a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xffffac5bee841a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xffffac5bee841a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xffffac5bee841a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xffffac5bee841a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xffffac5bee841a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xffffac5bee841a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xffffac5bee841a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xffffac5bee841a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xffffac5bee841a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xffffac5bee841a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xffffac5bee841a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xffffac5bee841a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xffffac5bee841a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xffffac5bee841a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xffffac5bee841a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xffffac5bee841a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xffffac5bee841a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xffffac5bee841aa0 (NtUserBuildHwndList) owned by win32k.sys
