[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff914cbe20000 with 1138 entries
  Entry 0x0000: 0xfffff914cbdf19e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xfffff914cbdf19ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xfffff914cbdf19f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xfffff914cbdf19f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xfffff914cbdf19fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xfffff914cbdf1a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xfffff914cbdf1a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xfffff914cbdf1a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xfffff914cbdf1a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xfffff914cbdf1a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xfffff914cbdf1a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xfffff914cbdf1a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xfffff914cbdf1a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xfffff914cbdf1a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xfffff914cbdf1a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xfffff914cbdf1a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xfffff914cbdf1a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xfffff914cbdf1a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xfffff914cbdf1a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xfffff914cbdf1a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xfffff914cbdf1a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xfffff914cbdf1a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xfffff914cbdf1a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xfffff914cbdf1a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xfffff914cbdf1a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xfffff914cbdf1a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xfffff914cbdf1a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xfffff914cbdf1a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xfffff914cbdf1a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xfffff914cbdf1a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xfffff914cbdf1a9a (NtUserKillTimer) owned by win32k.sys
