[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff4b7a9d50000 with 1138 entries
  Entry 0x0000: 0xfffff4b7a9d219e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xfffff4b7a9d219ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xfffff4b7a9d219f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xfffff4b7a9d219f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xfffff4b7a9d219fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xfffff4b7a9d21a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xfffff4b7a9d21a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xfffff4b7a9d21a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xfffff4b7a9d21a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xfffff4b7a9d21a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xfffff4b7a9d21a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xfffff4b7a9d21a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xfffff4b7a9d21a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xfffff4b7a9d21a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xfffff4b7a9d21a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xfffff4b7a9d21a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xfffff4b7a9d21a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xfffff4b7a9d21a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xfffff4b7a9d21a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xfffff4b7a9d21a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xfffff4b7a9d21a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xfffff4b7a9d21a64 (NtGdiFlush) owned by win32k.sys
  Entry 0x0016: 0xfffff4b7a9d21a6a (NtUserRedrawWindow) owned by win32k.sys
  Entry 0x0017: 0xfffff4b7a9d21a70 (NtUserWindowFromPoint) owned by win32k.sys
  Entry 0x0018: 0xfffff4b7a9d21a76 (NtUserCallMsgFilter) owned by win32k.sys
  Entry 0x0019: 0xfffff4b7a9d21a7c (NtUserValidateTimerCallback) owned by win32k.sys
  Entry 0x001a: 0xfffff4b7a9d21a82 (NtUserBeginPaint) owned by win32k.sys
  Entry 0x001b: 0xfffff4b7a9d21a88 (NtUserSetTimer) owned by win32k.sys
  Entry 0x001c: 0xfffff4b7a9d21a8e (NtUserEndPaint) owned by win32k.sys
  Entry 0x001d: 0xfffff4b7a9d21a94 (NtUserSetCursor) owned by win32k.sys
  Entry 0x001e: 0xfffff4b7a9d21a9a (NtUserKillTimer) owned by win32k.sys
  Entry 0x001f: 0xfffff4b7a9d21aa0 (NtUserBuildHwndList) owned by win32k.sys
  Entry 0x0020: 0xfffff4b7a9d21aa6 (NtUserSelectPalette) owned by win32k.sys
  Entry 0x0021: 0xfffff4b7a9d21aac (NtUserCallNextHookEx) owned by win32k.sys
  Entry 0x0022: 0xfffff4b7a9d21ab2 (NtUserHideCaret) owned by win32k.sys
  Entry 0x0023: 0xfffff4b7a9d21ab8 (NtGdiIntersectClipRect) owned by win32k.sys
  Entry 0x0024: 0xfffff4b7a9d21abe (NtUserCallHwndLock) owned by win32k.sys
  Entry 0x0025: 0xfffff4b7a9d21ac4 (NtUserGetProcessWindowStation) owned by win32k.sys
  Entry 0x0026: 0xfffff4b7a9d21aca (NtGdiDeleteObjectApp) owned by win32k.sys
  Entry 0x0027: 0xfffff4b7a9d21ad0 (NtUserSetWindowPos) owned by win32k.sys
  Entry 0x0028: 0xfffff4b7a9d21ad6 (NtUserShowCaret) owned by win32k.sys
  Entry 0x0029: 0xfffff4b7a9d21adc (stub_UserEndDeferWindowPosEx) owned by win32k.sys
  Entry 0x002a: 0xfffff4b7a9d21ae2 (NtUserCallHwndParamLock) owned by win32k.sys
  Entry 0x002b: 0xfffff4b7a9d21ae8 (NtUserVkKeyScanEx) owned by win32k.sys
  Entry 0x002c: 0xfffff4b7a9d21aee (NtGdiSetDIBitsToDeviceInternal) owned by win32k.sys
  Entry 0x002d: 0xfffff4b7a9d21af4 (NtUserCallTwoParam) owned by win32k.sys
  Entry 0x002e: 0xfffff4b7a9d21afa (NtGdiGetRandomRgn) owned by win32k.sys
  Entry 0x002f: 0xfffff4b7a9d21b00 (stub_UserCopyAcceleratorTable) owned by win32k.sys
  Entry 0x0030: 0xfffff4b7a9d21b06 (NtUserNotifyWinEvent) owned by win32k.sys
  Entry 0x0031: 0xfffff4b7a9d21b0c (NtGdiExtSelectClipRgn) owned by win32k.sys
  Entry 0x0032: 0xfffff4b7a9d21b12 (NtUserIsClipboardFormatAvailable) owned by win32k.sys
  Entry 0x0033: 0xfffff4b7a9d21b18 (NtUserSetScrollInfo) owned by win32k.sys
  Entry 0x0034: 0xfffff4b7a9d21b1e (NtGdiStretchBlt) owned by win32k.sys
  Entry 0x0035: 0xfffff4b7a9d21b24 (NtUserCreateCaret) owned by win32k.sys
  Entry 0x0036: 0xfffff4b7a9d21b2a (NtGdiRectVisible) owned by win32k.sys
  Entry 0x0037: 0xfffff4b7a9d21b30 (NtGdiCombineRgn) owned by win32k.sys
  Entry 0x0038: 0xfffff4b7a9d21b36 (NtGdiGetDCObject) owned by win32k.sys
  Entry 0x0039: 0xfffff4b7a9d21b3c (NtUserDispatchMessage) owned by win32k.sys
  Entry 0x003a: 0xfffff4b7a9d21b42 (NtUserRegisterWindowMessage) owned by win32k.sys
  Entry 0x003b: 0xfffff4b7a9d21b48 (NtGdiExtTextOutW) owned by win32k.sys
  Entry 0x003c: 0xfffff4b7a9d21b4e (NtGdiSelectFont) owned by win32k.sys
  Entry 0x003d: 0xfffff4b7a9d21b54 (NtGdiRestoreDC) owned by win32k.sys
  Entry 0x003e: 0xfffff4b7a9d21b5a (NtGdiSaveDC) owned by win32k.sys
  Entry 0x003f: 0xfffff4b7a9d21b60 (NtUserGetForegroundWindow) owned by win32k.sys
  Entry 0x0040: 0xfffff4b7a9d21b66 (stub_UserShowScrollBar) owned by win32k.sys
  Entry 0x0041: 0xfffff4b7a9d21b6c (NtUserFindExistingCursorIcon) owned by win32k.sys
  Entry 0x0042: 0xfffff4b7a9d21b72 (NtGdiGetDCDword) owned by win32k.sys
  Entry 0x0043: 0xfffff4b7a9d21b78 (NtGdiGetRegionData) owned by win32k.sys
  Entry 0x0044: 0xfffff4b7a9d21b7e (NtGdiLineTo) owned by win32k.sys
  Entry 0x0045: 0xfffff4b7a9d21b84 (NtUserSystemParametersInfo) owned by win32k.sys
  Entry 0x0046: 0xfffff4b7a9d21b8a (NtGdiGetAppClipBox) owned by win32k.sys
  Entry 0x0047: 0xfffff4b7a9d21b90 (NtUserGetAsyncKeyState) owned by win32k.sys
  Entry 0x0048: 0xfffff4b7a9d21b96 (NtUserGetCPD) owned by win32k.sys
  Entry 0x0049: 0xfffff4b7a9d21b9c (NtUserRemoveProp) owned by win32k.sys
  Entry 0x004a: 0xfffff4b7a9d21ba2 (NtGdiDoPalette) owned by win32k.sys
  Entry 0x004b: 0xfffff4b7a9d21ba8 (NtGdiPolyPolyDraw) owned by win32k.sys
  Entry 0x004c: 0xfffff4b7a9d21bae (NtUserSetCapture) owned by win32k.sys
  Entry 0x004d: 0xfffff4b7a9d21bb4 (NtUserEnumDisplayMonitors) owned by win32k.sys
  Entry 0x004e: 0xfffff4b7a9d21bba (NtGdiCreateCompatibleBitmap) owned by win32k.sys
  Entry 0x004f: 0xfffff4b7a9d21bc0 (NtUserSetProp) owned by win32k.sys
  Entry 0x0050: 0xfffff4b7a9d21bc6 (NtGdiGetTextCharsetInfo) owned by win32k.sys
  Entry 0x0051: 0xfffff4b7a9d21bcc (stub_UserSBGetParms) owned by win32k.sys
  Entry 0x0052: 0xfffff4b7a9d21bd2 (NtUserGetIconInfo) owned by win32k.sys
  Entry 0x0053: 0xfffff4b7a9d21bd8 (stub_UserExcludeUpdateRgn) owned by win32k.sys
  Entry 0x0054: 0xfffff4b7a9d21bde (NtUserSetFocus) owned by win32k.sys
