[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff80002cbe000 with 401 entries
  Entry 0x0000: 0xfffff800030d5050 (NtMapUserPhysicalPagesScatter) owned by ntoskrnl.exe
  Entry 0x0001: 0xfffff80002fb6070 (NtWaitForSingleObject) owned by ntoskrnl.exe
  Entry 0x0002: 0xfffff80002cb4f40 (NtCallbackReturn) owned by ntoskrnl.exe
  Entry 0x0003: 0xfffff80002fa7b70 (NtReadFile) owned by ntoskrnl.exe
  Entry 0x0004: 0xfffff80002fdd9f0 (NtDeviceIoControlFile) owned by ntoskrnl.exe
  Entry 0x0005: 0xfffff80002fd4dd0 (NtWriteFile) owned by ntoskrnl.exe
  Entry 0x0006: 0xfffff80002f789c0 (NtRemoveIoCompletion) owned by ntoskrnl.exe
  Entry 0x0007: 0xfffff80002f71b0c (NtReleaseSemaphore) owned by ntoskrnl.exe
  Entry 0x0008: 0xfffff80002fd65b4 (NtReplyWaitReceivePort) owned by ntoskrnl.exe
  Entry 0x0009: 0xfffff800030ae1c0 (NtReplyPort) owned by ntoskrnl.exe
  Entry 0x000a: 0xfffff80002f856f0 (NtSetInformationThread) owned by ntoskrnl.exe
  Entry 0x000b: 0xfffff80002fa7104 (NtSetEvent) owned by ntoskrnl.exe
  Entry 0x000c: 0xfffff80002fb7430 (NtClose) owned by ntoskrnl.exe
  Entry 0x000d: 0xfffff80002f9e8a0 (NtQueryObject) owned by ntoskrnl.exe
  Entry 0x000e: 0xfffff80002f9b040 (NtQueryInformationFile) owned by ntoskrnl.exe
  Entry 0x000f: 0xfffff80002f96e30 (NtOpenKey) owned by ntoskrnl.exe
  Entry 0x0010: 0xfffff80002f9dad0 (NtEnumerateValueKey) owned by ntoskrnl.exe
  Entry 0x0011: 0xfffff80002fb2b80 (NtFindAtom) owned by ntoskrnl.exe
  Entry 0x0012: 0xfffff80002f695a4 (NtQueryDefaultLocale) owned by ntoskrnl.exe
  Entry 0x0013: 0xfffff80002f8c780 (NtQueryKey) owned by ntoskrnl.exe
  Entry 0x0014: 0xfffff80002f8d960 (NtQueryValueKey) owned by ntoskrnl.exe
  Entry 0x0015: 0xfffff80002fb75b0 (NtAllocateVirtualMemory) owned by ntoskrnl.exe
  Entry 0x0016: 0xfffff80002fd29e0 (NtQueryInformationProcess) owned by ntoskrnl.exe
  Entry 0x0017: 0xfffff80002fe4090 (NtWaitForMultipleObjects32) owned by ntoskrnl.exe
