[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at fffff80002c74000 with 401 entries
  Entry 0x0000: 0xfffff8000308b050 (NtMapUserPhysicalPagesScatter) owned by ntoskrnl.exe
  Entry 0x0001: 0xfffff80002f6c070 (NtWaitForSingleObject) owned by ntoskrnl.exe
  Entry 0x0002: 0xfffff80002c6af40 (NtCallbackReturn) owned by ntoskrnl.exe
  Entry 0x0003: 0xfffff80002f5db70 (NtReadFile) owned by ntoskrnl.exe
  Entry 0x0004: 0xfffff80002f939f0 (NtDeviceIoControlFile) owned by ntoskrnl.exe
  Entry 0x0005: 0xfffff80002f8add0 (NtWriteFile) owned by ntoskrnl.exe
  Entry 0x0006: 0xfffff80002f2e9c0 (NtRemoveIoCompletion) owned by ntoskrnl.exe
  Entry 0x0007: 0xfffff80002f27b0c (NtReleaseSemaphore) owned by ntoskrnl.exe
  Entry 0x0008: 0xfffff80002f8c5b4 (NtReplyWaitReceivePort) owned by ntoskrnl.exe
  Entry 0x0009: 0xfffff800030641c0 (NtReplyPort) owned by ntoskrnl.exe
  Entry 0x000a: 0xfffff80002f3b6f0 (NtSetInformationThread) owned by ntoskrnl.exe
  Entry 0x000b: 0xfffff80002f5d104 (NtSetEvent) owned by ntoskrnl.exe
  Entry 0x000c: 0xfffff80002f6d430 (NtClose) owned by ntoskrnl.exe
  Entry 0x000d: 0xfffff80002f548a0 (NtQueryObject) owned by ntoskrnl.exe
  Entry 0x000e: 0xfffff80002f51040 (NtQueryInformationFile) owned by ntoskrnl.exe
  Entry 0x000f: 0xfffff80002f4ce30 (NtOpenKey) owned by ntoskrnl.exe
  Entry 0x0010: 0xfffff80002f53ad0 (NtEnumerateValueKey) owned by ntoskrnl.exe
  Entry 0x0011: 0xfffff80002f68b80 (NtFindAtom) owned by ntoskrnl.exe
  Entry 0x0012: 0xfffff80002f1f5a4 (NtQueryDefaultLocale) owned by ntoskrnl.exe
  Entry 0x0013: 0xfffff80002f42780 (NtQueryKey) owned by ntoskrnl.exe
  Entry 0x0014: 0xfffff80002f43960 (NtQueryValueKey) owned by ntoskrnl.exe
  Entry 0x0015: 0xfffff80002f6d5b0 (NtAllocateVirtualMemory) owned by ntoskrnl.exe
  Entry 0x0016: 0xfffff80002f889e0 (NtQueryInformationProcess) owned by ntoskrnl.exe
  Entry 0x0017: 0xfffff80002f9a090 (NtWaitForMultipleObjects32) owned by ntoskrnl.exe
  Entry 0x0018: 0xfffff800030d60f0 (NtWriteFileGather) owned by ntoskrnl.exe
  Entry 0x0019: 0xfffff80002f62d40 (NtSetInformationProcess) owned by ntoskrnl.exe
