[x64] Gathering all referenced SSDTs from KeAddSystemServiceTable...
Finding appropriate address space for tables...
SSDT[0] at ffff835f41e50000 with 1138 entries
  Entry 0x0000: 0xffff835f41e219e6 (stub_UserGetOwnerTransformedMonitorRect) owned by win32k.sys
  Entry 0x0001: 0xffff835f41e219ec (stub_UserYieldTask) owned by win32k.sys
  Entry 0x0002: 0xffff835f41e219f2 (stub_UserSetSensorPresence) owned by win32k.sys
  Entry 0x0003: 0xffff835f41e219f8 (NtUserGetThreadState) owned by win32k.sys
  Entry 0x0004: 0xffff835f41e219fe (NtUserPeekMessage) owned by win32k.sys
  Entry 0x0005: 0xffff835f41e21a04 (NtUserCallOneParam) owned by win32k.sys
  Entry 0x0006: 0xffff835f41e21a0a (NtUserGetKeyState) owned by win32k.sys
  Entry 0x0007: 0xffff835f41e21a10 (NtUserInvalidateRect) owned by win32k.sys
  Entry 0x0008: 0xffff835f41e21a16 (NtUserCallNoParam) owned by win32k.sys
  Entry 0x0009: 0xffff835f41e21a1c (NtUserGetMessage) owned by win32k.sys
  Entry 0x000a: 0xffff835f41e21a22 (NtUserMessageCall) owned by win32k.sys
  Entry 0x000b: 0xffff835f41e21a28 (NtGdiBitBlt) owned by win32k.sys
  Entry 0x000c: 0xffff835f41e21a2e (NtGdiGetCharSet) owned by win32k.sys
  Entry 0x000d: 0xffff835f41e21a34 (NtUserGetDC) owned by win32k.sys
  Entry 0x000e: 0xffff835f41e21a3a (NtGdiSelectBitmap) owned by win32k.sys
  Entry 0x000f: 0xffff835f41e21a40 (NtUserWaitMessage) owned by win32k.sys
  Entry 0x0010: 0xffff835f41e21a46 (NtUserTranslateMessage) owned by win32k.sys
  Entry 0x0011: 0xffff835f41e21a4c (NtUserGetProp) owned by win32k.sys
  Entry 0x0012: 0xffff835f41e21a52 (NtUserPostMessage) owned by win32k.sys
  Entry 0x0013: 0xffff835f41e21a58 (NtUserQueryWindow) owned by win32k.sys
  Entry 0x0014: 0xffff835f41e21a5e (stub_UserTranslateAccelerator) owned by win32k.sys
  Entry 0x0015: 0xffff835f41e21a64 (NtGdiFlush) owned by win32k.sys
